Date,Close,EnterpriseValue,PeRatio,ForwardPeRatio,PegRatio,EnterprisesValueEBITDARatio,EnterpriseValue_forwardfill,EnterpriseValue_globalmean,EnterpriseValue_meanlast260,EnterpriseValue_linearfit260,EnterpriseValue_cubicfit260,PeRatio_forwardfill,PeRatio_globalmean,PeRatio_meanlast260,PeRatio_linearfit260,PeRatio_cubicfit260,ForwardPeRatio_forwardfill,ForwardPeRatio_globalmean,ForwardPeRatio_meanlast260,ForwardPeRatio_linearfit260,ForwardPeRatio_cubicfit260,PegRatio_forwardfill,PegRatio_globalmean,PegRatio_meanlast260,PegRatio_linearfit260,PegRatio_cubicfit260,EnterprisesValueEBITDARatio_forwardfill,EnterprisesValueEBITDARatio_globalmean,EnterprisesValueEBITDARatio_meanlast260,EnterprisesValueEBITDARatio_linearfit260,EnterprisesValueEBITDARatio_cubicfit260,missing-1or1,time_lag
2017-04-25,36.13249969,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,16
2017-04-26,35.91999817,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,17
2017-04-27,35.94749832,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,18
2017-04-28,35.91249847,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,19
2017-05-01,36.64500046,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,20
2017-05-02,36.87749863,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,21
2017-05-03,36.76499939,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,22
2017-05-04,36.63249969,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,23
2017-05-05,37.24000168,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,24
2017-05-08,38.25249863,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,25
2017-05-09,38.49750137,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,26
2017-05-10,38.31499863,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,27
2017-05-11,38.48749924,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,28
2017-05-12,39.02500153,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,29
2017-05-15,38.92499924,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,30
2017-05-16,38.86750031,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,31
2017-05-17,37.5625,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,32
2017-05-18,38.13499832,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,33
2017-05-19,38.26499939,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,34
2017-05-22,38.49750137,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,35
2017-05-23,38.45000076,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,36
2017-05-24,38.33499908,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,37
2017-05-25,38.46749878,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,38
2017-05-26,38.40250015,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,39
2017-05-30,38.41749954,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,40
2017-05-31,38.18999863,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,41
2017-06-01,38.29499817,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,42
2017-06-02,38.86249924,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,43
2017-06-05,38.48249817,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,44
2017-06-06,38.61249924,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,45
2017-06-07,38.84249878,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,46
2017-06-08,38.74750137,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,47
2017-06-09,37.24499893,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,48
2017-06-12,36.35499954,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,49
2017-06-13,36.64749908,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,50
2017-06-14,36.29000092,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,51
2017-06-15,36.07249832,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,52
2017-06-16,35.56750107,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,53
2017-06-19,36.58499908,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,54
2017-06-20,36.25249863,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,55
2017-06-21,36.46749878,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,56
2017-06-22,36.40750122,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,57
2017-06-23,36.56999969,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,58
2017-06-26,36.45500183,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,59
2017-06-27,35.93249893,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,60
2017-06-28,36.45750046,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,61
2017-06-29,35.91999817,,,,,,780815000000.0,780815000000.0,780815000000.0,780815000000.0,780815000000.0,17.123,17.123,17.123,17.123,17.123,16.026,16.026,16.026,16.026,16.026,2.463,2.463,2.463,2.463,2.463,44.501,44.501,44.501,44.501,44.501,-1,62
2017-06-30,36.00500107,782318000000.0,16.786,13.947,2.043,54.846,782318000000.0,782318000000.0,782318000000.0,782318000000.0,782318000000.0,16.786,16.786,16.786,16.786,16.786,13.947,13.947,13.947,13.947,13.947,2.043,2.043,2.043,2.043,2.043,54.846,54.846,54.846,54.846,54.846,1,0
2017-07-03,35.875,,,,,,782318000000.0,781566500000.0,781566500000.0,782341857142.8569,782341857142.8569,16.786,16.954500000000003,16.954500000000003,16.780650793650796,16.780650793650796,13.947,14.9865,14.9865,13.913999999999996,13.913999999999996,2.043,2.253,2.253,2.0363333333333324,2.0363333333333324,54.846,49.6735,49.6735,55.01020634920633,55.01020634920633,-1,1
2017-07-05,36.02249908,,,,,,782318000000.0,781566500000.0,781566500000.0,782365714285.714,782365714285.714,16.786,16.954500000000003,16.954500000000003,16.775301587301588,16.775301587301588,13.947,14.9865,14.9865,13.880999999999997,13.880999999999997,2.043,2.253,2.253,2.0296666666666656,2.0296666666666656,54.846,49.6735,49.6735,55.17441269841268,55.17441269841268,-1,2
2017-07-06,35.68249893,,,,,,782318000000.0,781566500000.0,781566500000.0,782389571428.5712,782389571428.5712,16.786,16.954500000000003,16.954500000000003,16.769952380952382,16.769952380952382,13.947,14.9865,14.9865,13.847999999999995,13.847999999999995,2.043,2.253,2.253,2.022999999999999,2.022999999999999,54.846,49.6735,49.6735,55.338619047619034,55.338619047619034,-1,3
2017-07-07,36.04499817,,,,,,782318000000.0,781566500000.0,781566500000.0,782413428571.4283,782413428571.4283,16.786,16.954500000000003,16.954500000000003,16.764603174603177,16.764603174603177,13.947,14.9865,14.9865,13.814999999999996,13.814999999999996,2.043,2.253,2.253,2.0163333333333324,2.0163333333333324,54.846,49.6735,49.6735,55.50282539682538,55.50282539682538,-1,4
2017-07-10,36.26499939,,,,,,782318000000.0,781566500000.0,781566500000.0,782437285714.2854,782437285714.2854,16.786,16.954500000000003,16.954500000000003,16.75925396825397,16.75925396825397,13.947,14.9865,14.9865,13.781999999999996,13.781999999999996,2.043,2.253,2.253,2.0096666666666656,2.0096666666666656,54.846,49.6735,49.6735,55.667031746031725,55.667031746031725,-1,5
2017-07-11,36.38249969,,,,,,782318000000.0,781566500000.0,781566500000.0,782461142857.1426,782461142857.1426,16.786,16.954500000000003,16.954500000000003,16.753904761904764,16.753904761904764,13.947,14.9865,14.9865,13.748999999999995,13.748999999999995,2.043,2.253,2.253,2.0029999999999992,2.0029999999999992,54.846,49.6735,49.6735,55.83123809523808,55.83123809523808,-1,6
2017-07-12,36.43500137,,,,,,782318000000.0,781566500000.0,781566500000.0,782484999999.9998,782484999999.9998,16.786,16.954500000000003,16.954500000000003,16.74855555555556,16.74855555555556,13.947,14.9865,14.9865,13.715999999999996,13.715999999999996,2.043,2.253,2.253,1.9963333333333324,1.9963333333333324,54.846,49.6735,49.6735,55.99544444444442,55.99544444444442,-1,7
2017-07-13,36.94250107,,,,,,782318000000.0,781566500000.0,781566500000.0,782508857142.8569,782508857142.8569,16.786,16.954500000000003,16.954500000000003,16.74320634920635,16.74320634920635,13.947,14.9865,14.9865,13.682999999999996,13.682999999999996,2.043,2.253,2.253,1.9896666666666656,1.9896666666666656,54.846,49.6735,49.6735,56.159650793650776,56.159650793650776,-1,8
2017-07-14,37.25999832,,,,,,782318000000.0,781566500000.0,781566500000.0,782532714285.714,782532714285.714,16.786,16.954500000000003,16.954500000000003,16.737857142857145,16.737857142857145,13.947,14.9865,14.9865,13.649999999999995,13.649999999999995,2.043,2.253,2.253,1.982999999999999,1.982999999999999,54.846,49.6735,49.6735,56.32385714285712,56.32385714285712,-1,9
2017-07-17,37.38999939,,,,,,782318000000.0,781566500000.0,781566500000.0,782556571428.5712,782556571428.5712,16.786,16.954500000000003,16.954500000000003,16.73250793650794,16.73250793650794,13.947,14.9865,14.9865,13.616999999999996,13.616999999999996,2.043,2.253,2.253,1.9763333333333324,1.9763333333333324,54.846,49.6735,49.6735,56.488063492063475,56.488063492063475,-1,10
2017-07-18,37.52000046,,,,,,782318000000.0,781566500000.0,781566500000.0,782580428571.4283,782580428571.4283,16.786,16.954500000000003,16.954500000000003,16.72715873015873,16.72715873015873,13.947,14.9865,14.9865,13.583999999999996,13.583999999999996,2.043,2.253,2.253,1.9696666666666656,1.9696666666666656,54.846,49.6735,49.6735,56.65226984126982,56.65226984126982,-1,11
2017-07-19,37.75500107,,,,,,782318000000.0,781566500000.0,781566500000.0,782604285714.2854,782604285714.2854,16.786,16.954500000000003,16.954500000000003,16.721809523809526,16.721809523809526,13.947,14.9865,14.9865,13.550999999999995,13.550999999999995,2.043,2.253,2.253,1.962999999999999,1.962999999999999,54.846,49.6735,49.6735,56.81647619047617,56.81647619047617,-1,12
2017-07-20,37.58499908,,,,,,782318000000.0,781566500000.0,781566500000.0,782628142857.1426,782628142857.1426,16.786,16.954500000000003,16.954500000000003,16.716460317460317,16.716460317460317,13.947,14.9865,14.9865,13.517999999999995,13.517999999999995,2.043,2.253,2.253,1.9563333333333324,1.9563333333333324,54.846,49.6735,49.6735,56.98068253968252,56.98068253968252,-1,13
2017-07-21,37.56750107,,,,,,782318000000.0,781566500000.0,781566500000.0,782651999999.9998,782651999999.9998,16.786,16.954500000000003,16.954500000000003,16.711111111111112,16.711111111111112,13.947,14.9865,14.9865,13.484999999999996,13.484999999999996,2.043,2.253,2.253,1.9496666666666655,1.9496666666666655,54.846,49.6735,49.6735,57.14488888888887,57.14488888888887,-1,14
2017-07-24,38.02249908,,,,,,782318000000.0,781566500000.0,781566500000.0,782675857142.8568,782675857142.8568,16.786,16.954500000000003,16.954500000000003,16.705761904761907,16.705761904761907,13.947,14.9865,14.9865,13.451999999999995,13.451999999999995,2.043,2.253,2.253,1.942999999999999,1.942999999999999,54.846,49.6735,49.6735,57.30909523809522,57.30909523809522,-1,15
2017-07-25,38.18500137,,,,,,782318000000.0,781566500000.0,781566500000.0,782699714285.714,782699714285.714,16.786,16.954500000000003,16.954500000000003,16.7004126984127,16.7004126984127,13.947,14.9865,14.9865,13.418999999999995,13.418999999999995,2.043,2.253,2.253,1.9363333333333324,1.9363333333333324,54.846,49.6735,49.6735,57.47330158730157,57.47330158730157,-1,16
2017-07-26,38.36500168,,,,,,782318000000.0,781566500000.0,781566500000.0,782723571428.5712,782723571428.5712,16.786,16.954500000000003,16.954500000000003,16.695063492063493,16.695063492063493,13.947,14.9865,14.9865,13.385999999999996,13.385999999999996,2.043,2.253,2.253,1.9296666666666655,1.9296666666666655,54.846,49.6735,49.6735,57.637507936507916,57.637507936507916,-1,17
2017-07-27,37.63999939,,,,,,782318000000.0,781566500000.0,781566500000.0,782747428571.4283,782747428571.4283,16.786,16.954500000000003,16.954500000000003,16.689714285714288,16.689714285714288,13.947,14.9865,14.9865,13.352999999999996,13.352999999999996,2.043,2.253,2.253,1.922999999999999,1.922999999999999,54.846,49.6735,49.6735,57.80171428571427,57.80171428571427,-1,18
2017-07-28,37.375,,,,,,782318000000.0,781566500000.0,781566500000.0,782771285714.2854,782771285714.2854,16.786,16.954500000000003,16.954500000000003,16.68436507936508,16.68436507936508,13.947,14.9865,14.9865,13.319999999999995,13.319999999999995,2.043,2.253,2.253,1.9163333333333323,1.9163333333333323,54.846,49.6735,49.6735,57.965920634920614,57.965920634920614,-1,19
2017-07-31,37.18249893,,,,,,782318000000.0,781566500000.0,781566500000.0,782795142857.1426,782795142857.1426,16.786,16.954500000000003,16.954500000000003,16.679015873015874,16.679015873015874,13.947,14.9865,14.9865,13.286999999999995,13.286999999999995,2.043,2.253,2.253,1.9096666666666655,1.9096666666666655,54.846,49.6735,49.6735,58.13012698412696,58.13012698412696,-1,20
2017-08-01,37.51250076,,,,,,782318000000.0,781566500000.0,781566500000.0,782818999999.9998,782818999999.9998,16.786,16.954500000000003,16.954500000000003,16.67366666666667,16.67366666666667,13.947,14.9865,14.9865,13.253999999999996,13.253999999999996,2.043,2.253,2.253,1.902999999999999,1.902999999999999,54.846,49.6735,49.6735,58.29433333333331,58.29433333333331,-1,21
2017-08-02,39.28499985,,,,,,782318000000.0,781566500000.0,781566500000.0,782842857142.8568,782842857142.8568,16.786,16.954500000000003,16.954500000000003,16.66831746031746,16.66831746031746,13.947,14.9865,14.9865,13.220999999999997,13.220999999999997,2.043,2.253,2.253,1.8963333333333323,1.8963333333333323,54.846,49.6735,49.6735,58.458539682539666,58.458539682539666,-1,22
