Date,Close,Close_ahead30,Close_ahead30_missing33,Close_shifted_forwardfill,Close_shifted_globalmean,Close_shifted_meanlast260,Close_shifted_linearfit260,Close_shifted_cubicfit260,missing-1or1,time_lag
2017-03-31,42.43999862670898,43.72999954223633,43.72999954223633,43.72999954223633,43.72999954223633,43.72999954223633,43.72999954223633,43.72999954223633,1,0
2017-04-03,42.40999984741211,43.84999847412109,43.84999847412109,43.84999847412109,43.84999847412109,43.84999847412109,43.84999847412109,43.84999847412109,1,0
2017-04-04,42.68000030517578,43.93000030517578,,43.84999847412109,43.78999900817871,43.78999900817871,43.96999740600583,43.96999740600583,-1,1
2017-04-05,42.56999969482422,43.79999923706055,43.79999923706055,43.79999923706055,43.79999923706055,43.79999923706055,43.79999923706055,43.79999923706055,1,0
2017-04-06,42.66999816894531,43.900001525878906,43.900001525878906,43.900001525878906,43.900001525878906,43.900001525878906,43.900001525878906,43.900001525878906,1,0
2017-04-07,42.61000061035156,44.18000030517578,,43.900001525878906,43.81999969482422,43.81999969482422,43.90700111389158,44.26333872477212,-1,1
2017-04-10,42.68999862670898,44.38999938964844,44.38999938964844,44.38999938964844,44.38999938964844,44.38999938964844,44.38999938964844,44.38999938964844,1,0
2017-04-11,42.65999984741211,45.02999877929688,45.02999877929688,45.02999877929688,45.02999877929688,45.02999877929688,45.02999877929688,45.02999877929688,1,0
2017-04-12,42.93999862670898,45.40999984741211,,45.02999877929688,44.11666615804037,44.11666615804037,44.8306662495931,45.99599060807819,-1,1
2017-04-13,42.790000915527344,45.38999938964844,45.38999938964844,45.38999938964844,45.38999938964844,45.38999938964844,45.38999938964844,45.38999938964844,1,0
2017-04-17,43.06999969482422,45.43000030517578,45.43000030517578,45.43000030517578,45.43000030517578,45.43000030517578,45.43000030517578,45.43000030517578,1,0
2017-04-18,43.47999954223633,45.470001220703125,,45.43000030517578,44.4399995803833,44.4399995803833,45.588478129843,45.49516878838675,-1,1
2017-04-19,43.22999954223633,45.790000915527344,45.790000915527344,45.790000915527344,45.790000915527344,45.790000915527344,45.790000915527344,45.790000915527344,1,0
2017-04-20,43.09000015258789,45.88999938964844,45.88999938964844,45.88999938964844,45.88999938964844,45.88999938964844,45.88999938964844,45.88999938964844,1,0
2017-04-21,43.06999969482422,45.9900016784668,,45.88999938964844,44.71999969482422,44.71999969482422,46.13616451106661,45.74204264987361,-1,1
2017-04-24,43.27999877929688,45.97999954223633,45.97999954223633,45.97999954223633,45.97999954223633,45.97999954223633,45.97999954223633,45.97999954223633,1,0
