Date,Close,Close_ahead30,Close_ahead30_missing90,Close_ahead30_missing90_imputed
03/01/2017,29.03750038,33.87749863,33.87749863,33.87749863
04/01/2017,29.00499916,33.83750153,,33.87749863
05/01/2017,29.15250015,33.93000031,,33.87749863
06/01/2017,29.47750092,34.17499924,,33.87749863
09/01/2017,29.74749947,34.27750015,,33.87749863
10/01/2017,29.77750015,34.13249969,,33.87749863
11/01/2017,29.9375,34.16500092,,33.87749863
12/01/2017,29.8125,34.23249817,,33.87749863
13/01/2017,29.76000023,34.24750137,,33.87749863
17/01/2017,30,34.94749832,,33.87749863
18/01/2017,29.99749947,34.74000168,34.74000168,34.74000168
19/01/2017,29.94499969,34.94499969,,33.955908
20/01/2017,30,34.83499908,,33.955908
23/01/2017,30.02000046,34.88000107,,33.955908
24/01/2017,29.99250031,34.75,,33.955908
25/01/2017,30.46999931,34.66999817,,33.955908
26/01/2017,30.48500061,34.78499985,,33.955908
27/01/2017,30.48749924,34.79999924,,33.955908
30/01/2017,30.40749931,34.74750137,,33.955908
31/01/2017,30.33749962,35.11500168,,33.955908
01/02/2017,32.1875,35.17250061,35.17250061,35.17250061
02/02/2017,32.13249969,34.99750137,,34.01384098
03/02/2017,32.27000046,35.36500168,,34.01384098
06/02/2017,32.57249832,34.95999908,,34.01384098
07/02/2017,32.88249969,35.35499954,,34.01384098
08/02/2017,33.00999832,35.22999954,,34.01384098
09/02/2017,33.10499954,35.15999985,,34.01384098
10/02/2017,33.02999878,35.22000122,,34.01384098
13/02/2017,33.32249832,35.95000076,,34.01384098
14/02/2017,33.75500107,36.02999878,,34.01384098
15/02/2017,33.87749863,35.98249817,35.98249817,35.98249817
16/02/2017,33.83750153,35.91500092,,34.08400763
17/02/2017,33.93000031,35.92499924,,34.09089126
21/02/2017,34.17499924,36.19250107,,34.09800435
22/02/2017,34.27750015,36.00500107,,34.10535454
23/02/2017,34.13249969,35.91500092,,34.11294974
24/02/2017,34.16500092,35.83499908,,34.12079811
27/02/2017,34.23249817,35.79249954,,34.12890809
28/02/2017,34.24750137,35.40750122,,34.13728841
01/03/2017,34.94749832,35.45000076,,34.14594807
02/03/2017,34.74000168,35.26250076,35.26250076,35.26250076
03/03/2017,34.94499969,35.45750046,,34.17231302
06/03/2017,34.83499908,35.29999924,,34.17952652
07/03/2017,34.88000107,35.16999817,,34.18698047
08/03/2017,34.75,35.61000061,,34.19468289
09/03/2017,34.66999817,35.56750107,,34.20264205
10/03/2017,34.78499985,35.90999985,,34.21086652
13/03/2017,34.79999924,36.13249969,,34.21936513
14/03/2017,34.74750137,35.91999817,,34.22814704
15/03/2017,35.11500168,35.94749832,,34.23722167
16/03/2017,35.17250061,35.91249847,35.91249847,35.91249847
17/03/2017,34.99750137,36.64500046,,34.27126539
20/03/2017,35.36500168,36.87749863,,34.2798462
21/03/2017,34.95999908,36.76499939,,34.28871305
22/03/2017,35.35499954,36.63249969,,34.29787545
23/03/2017,35.22999954,37.24000168,,34.30734326
24/03/2017,35.15999985,38.25249863,,34.31712667
27/03/2017,35.22000122,38.49750137,,34.3272362
28/03/2017,35.95000076,38.31499863,,34.3376827
29/03/2017,36.02999878,38.48749924,,34.34847743
30/03/2017,35.98249817,39.02500153,39.02500153,39.02500153
31/03/2017,35.91500092,38.92499924,,34.46104875
03/04/2017,35.92499924,38.86750031,,34.47361679
04/04/2017,36.19250107,37.5625,,34.48637431
05/04/2017,36.00500107,38.13499832,,34.49931997
06/04/2017,35.91500092,38.26499939,,34.51245216
07/04/2017,35.83499908,38.49750137,,34.5257689
10/04/2017,35.79249954,38.45000076,,34.53926793
11/04/2017,35.40750122,38.33499908,,34.55294659
12/04/2017,35.45000076,38.46749878,,34.56680186
13/04/2017,35.26250076,38.40250015,38.40250015,38.40250015
17/04/2017,35.45750046,38.41749954,,34.68549697
18/04/2017,35.29999924,38.18999863,,34.7026031
19/04/2017,35.16999817,38.29499817,,34.72003899
20/04/2017,35.61000061,38.86249924,,34.7378076
21/04/2017,35.56750107,38.48249817,,34.75591176
24/04/2017,35.90999985,38.61249924,,34.77435409
25/04/2017,36.13249969,38.84249878,,34.793137
26/04/2017,35.91999817,38.74750137,,34.81226273
27/04/2017,35.94749832,37.24499893,,34.83173326
28/04/2017,35.91249847,36.35499954,36.35499954,36.35499954
01/05/2017,36.64500046,36.64749908,,34.86630034
02/05/2017,36.87749863,36.29000092,,34.88613484
03/05/2017,36.76499939,36.07249832,,34.90634446
04/05/2017,36.63249969,35.56750107,,34.92693218
05/05/2017,37.24000168,36.58499908,,34.94790074
08/05/2017,38.25249863,36.25249863,,34.96925265
09/05/2017,38.49750137,36.46749878,,34.99099018
10/05/2017,38.31499863,36.40750122,,35.01311532
11/05/2017,38.48749924,36.56999969,,35.03562974
12/05/2017,39.02500153,36.45500183,36.45500183,36.45500183
15/05/2017,38.92499924,35.93249893,,34.97286816
16/05/2017,38.86750031,36.45750046,,34.98992881
17/05/2017,37.5625,35.91999817,,35.00713921
18/05/2017,38.13499832,36.00500107,,35.02449804
19/05/2017,38.26499939,35.875,,35.04200397
22/05/2017,38.49750137,36.02249908,,35.0596557
23/05/2017,38.45000076,35.68249893,,35.07745192
24/05/2017,38.33499908,36.04499817,,35.09539139
25/05/2017,38.46749878,36.26499939,,35.11347288
26/05/2017,38.40250015,36.38249969,36.38249969,36.38249969
30/05/2017,38.41749954,36.43500137,,35.0643619
31/05/2017,38.18999863,36.94250107,,35.07699073
01/06/2017,38.29499817,37.25999832,,35.08947032
02/06/2017,38.86249924,37.38999939,,35.1017847
05/06/2017,38.48249817,37.52000046,,35.11391727
06/06/2017,38.61249924,37.75500107,,35.12585079
07/06/2017,38.84249878,37.58499908,,35.13756734
08/06/2017,38.74750137,37.56750107,,35.14904835
09/06/2017,37.24499893,38.02249908,,35.16027454
12/06/2017,36.35499954,38.18500137,38.18500137,38.18500137
13/06/2017,36.64749908,38.36500168,,35.23222598
14/06/2017,36.29000092,37.63999939,,35.2444235
15/06/2017,36.07249832,37.375,,35.25636646
16/06/2017,35.56750107,37.18249893,,35.26803386
19/06/2017,36.58499908,37.51250076,,35.27940391
20/06/2017,36.25249863,39.28499985,,35.29045402
21/06/2017,36.46749878,38.89250183,,35.30116073
22/06/2017,36.40750122,39.09749985,,35.31149975
23/06/2017,36.56999969,39.70249939,,35.3214459
26/06/2017,36.45500183,40.02000046,40.02000046,40.02000046
27/06/2017,35.93249893,40.26499939,,35.44980639
28/06/2017,36.45750046,38.83000183,,35.46570433
29/06/2017,35.91999817,39.36999893,,35.48156351
30/06/2017,36.00500107,39.96250153,,35.49737766
03/07/2017,35.875,40.40000153,,35.51314031
05/07/2017,36.02249908,40.23749924,,35.52884486
06/07/2017,35.68249893,39.46500015,,35.54448449
07/07/2017,36.04499817,39.375,,35.56005225
10/07/2017,36.26499939,39.30250168,,35.57554094
11/07/2017,36.38249969,39.94499969,39.94499969,39.94499969
12/07/2017,36.43500137,39.99499893,,35.70969321
13/07/2017,36.94250107,39.81750107,,35.73120425
14/07/2017,37.25999832,39.96500015,,35.75301137
17/07/2017,37.38999939,40.36750031,,35.77512941
18/07/2017,37.52000046,40.72750092,,35.79757423
19/07/2017,37.75500107,40.83750153,,35.82036279
20/07/2017,37.58499908,41,,35.8435132
21/07/2017,37.56750107,41.01250076,,35.86704472
24/07/2017,38.02249908,40.52000046,,35.89097794
25/07/2017,38.18500137,40.47750092,40.47750092,40.47750092
26/07/2017,38.36500168,40.31499863,,35.99175137
27/07/2017,37.63999939,39.65750122,,36.01706888
28/07/2017,37.375,40.375,,36.04282373
31/07/2017,37.18249893,40.21500015,,36.06903897
01/08/2017,37.51250076,39.91249847,,36.09573914
02/08/2017,39.28499985,39.56999969,,36.12295031
03/08/2017,38.89250183,39.97000122,,36.15070019
04/08/2017,39.09749985,39.66749954,,36.17901817
07/08/2017,39.70249939,39.68249893,,36.20793545
08/08/2017,40.02000046,39.01750183,39.01750183,39.01750183
09/08/2017,40.26499939,38.34749985,,36.20406848
10/08/2017,38.83000183,37.97249985,,36.22921055
11/08/2017,39.36999893,37.63750076,,36.25466076
14/08/2017,39.96250153,38.28499985,,36.28043067
15/08/2017,40.40000153,38.55749893,,36.30653244
16/08/2017,40.23749924,38.31999969,,36.33297884
17/08/2017,39.46500015,38.52999878,,36.35978331
18/08/2017,39.375,38.45249939,,36.38695993
21/08/2017,39.30250168,38.61999893,,36.41452352
22/08/2017,39.94499969,38.36999893,38.36999893,38.36999893
23/08/2017,39.99499893,38.84749985,,36.38998958
24/08/2017,39.81750107,38.82500076,,36.41266613
