Date,Close,Close_ahead30,Close_ahead30_missing30,Close_ahead30_missing30_imputed
03/01/2017,41.79999924,40.43999863,40.43999863,40.43999863
04/01/2017,41.65000153,41.20000076,41.20000076,41.20000076
05/01/2017,41.75,41.22999954,,43.98667524
06/01/2017,41.74000168,41.45999908,41.45999908,41.45999908
09/01/2017,41.31999969,41.59999847,41.59999847,41.59999847
10/01/2017,41.04000092,41.65999985,,40.13066026
11/01/2017,41.04999924,41.77999878,41.77999878,41.77999878
12/01/2017,40.95000076,41.66999817,41.66999817,41.66999817
13/01/2017,40.88000107,41.95999908,,44.68896139
17/01/2017,41.22000122,42.15999985,42.15999985,42.15999985
18/01/2017,41.29000092,42.47000122,42.47000122,42.47000122
19/01/2017,41.13999939,42.47999954,,43.69936065
20/01/2017,41.31999969,42.18000031,42.18000031,42.18000031
23/01/2017,41.43000031,41.99000168,41.99000168,41.99000168
24/01/2017,41.90000153,41.99000168,,41.76841093
25/01/2017,42.11999893,42.02999878,42.02999878,42.02999878
26/01/2017,41.81000137,42.29000092,42.29000092,42.29000092
27/01/2017,41.45000076,42.02999878,,41.55439405
30/01/2017,41.38000107,41.97000122,41.97000122,41.97000122
31/01/2017,41.56999969,42.11999893,42.11999893,42.11999893
01/02/2017,41.25999832,42.25,,41.67895259
02/02/2017,41.40000153,42.02999878,42.02999878,42.02999878
03/02/2017,41.54000092,42.18000031,42.18000031,42.18000031
06/02/2017,41.56000137,42.5,,42.05838147
07/02/2017,41.90000153,42.38000107,42.38000107,42.38000107
08/02/2017,42.02000046,42.16999817,42.16999817,42.16999817
09/02/2017,41.25,42.11999893,,42.51014493
10/02/2017,40.58000183,42.31999969,42.31999969,42.31999969
13/02/2017,40.61999893,42.43000031,42.43000031,42.43000031
14/02/2017,40.52999878,42.41999817,,42.87986911
15/02/2017,40.43999863,42.59999847,42.59999847,42.59999847
16/02/2017,41.20000076,42.43999863,42.43999863,42.43999863
17/02/2017,41.22999954,42.40999985,,42.74597995
21/02/2017,41.45999908,42.68000031,42.68000031,42.68000031
22/02/2017,41.59999847,42.56999969,42.56999969,42.56999969
23/02/2017,41.65999985,42.66999817,,43.07919092
24/02/2017,41.77999878,42.61000061,42.61000061,42.61000061
27/02/2017,41.66999817,42.68999863,42.68999863,42.68999863
28/02/2017,41.95999908,42.65999985,,42.57277916
01/03/2017,42.15999985,42.93999863,42.93999863,42.93999863
02/03/2017,42.47000122,42.79000092,42.79000092,42.79000092
03/03/2017,42.47999954,43.06999969,,42.58026168
06/03/2017,42.18000031,43.47999954,43.47999954,43.47999954
07/03/2017,41.99000168,43.22999954,43.22999954,43.22999954
08/03/2017,41.99000168,43.09000015,,43.07950283
09/03/2017,42.02999878,43.06999969,43.06999969,43.06999969
10/03/2017,42.29000092,43.27999878,43.27999878,43.27999878
13/03/2017,42.02999878,43.11000061,,43.26808763
14/03/2017,41.97000122,43.24000168,43.24000168,43.24000168
15/03/2017,42.11999893,43.00999832,43.00999832,43.00999832
16/03/2017,42.25,43.15000153,,43.27888892
17/03/2017,42.02999878,43.22000122,43.22000122,43.22000122
20/03/2017,42.18000031,43.38999939,43.38999939,43.38999939
21/03/2017,42.5,43.31999969,,43.34466498
