Date,Close,EnterpriseValue,PeRatio,ForwardPeRatio,PegRatio,EnterprisesValueEBITDARatio
2017-06-15,45.25,,,,,
2017-06-16,45.31000137,,,,,
2017-06-19,45.38000107,,,,,
2017-06-20,45.61000061,,,,,
2017-06-21,45.22000122,,,,,
2017-06-22,45.06999969,,,,,
2017-06-23,45.25,,,,,
2017-06-26,45.43000031,,,,,
2017-06-27,45.04999924,,,,,
2017-06-28,45.31999969,,,,,
2017-06-29,44.83000183,,,,,
2017-06-30,44.84999847,"213,663,800,000",31.585,23.753,4.436,67.701
2017-07-03,44.75999832,,,,,
2017-07-05,44.81999969,,,,,
2017-07-06,44.40000153,,,,,
2017-07-07,44.38999939,,,,,
2017-07-10,44.38000107,,,,,
2017-07-11,44.33000183,,,,,
2017-07-12,44.50999832,,,,,
2017-07-13,44.43000031,,,,,
2017-07-14,44.68000031,,,,,
2017-07-17,44.72999954,,,,,
2017-07-18,44.66999817,,,,,
2017-07-19,44.83000183,,,,,
2017-07-20,44.81999969,,,,,
2017-07-21,45.02999878,,,,,
2017-07-24,44.84000015,,,,,
2017-07-25,45.24000168,,,,,
2017-07-26,45.74000168,,,,,
2017-07-27,46.11999893,,,,,
2017-07-28,46.00999832,,,,,
2017-07-31,45.84000015,,,,,
2017-08-01,45.70000076,,,,,
2017-08-02,45.59000015,,,,,
2017-08-03,45.66999817,,,,,
2017-08-04,45.5,,,,,
2017-08-07,45.63999939,,,,,
2017-08-08,45.59999847,,,,,
2017-08-09,45.59000015,,,,,
2017-08-10,45.74000168,,,,,
2017-08-11,45.59000015,,,,,
2017-08-14,45.79999924,,,,,
2017-08-15,46.18999863,,,,,
2017-08-16,46.20000076,,,,,
2017-08-17,45.86000061,,,,,
2017-08-18,45.66999817,,,,,
2017-08-21,45.68000031,,,,,
2017-08-22,45.59999847,,,,,
2017-08-23,45.54000092,,,,,
2017-08-24,45.40999985,,,,,
2017-08-25,45.56999969,,,,,
2017-08-28,45.41999817,,,,,
2017-08-29,45.45000076,,,,,
2017-08-30,45.38999939,,,,,
2017-08-31,45.54999924,,,,,
2017-09-01,45.77999878,,,,,
2017-09-05,45.91999817,,,,,
2017-09-06,45.95999908,,,,,
2017-09-07,46.27999878,,,,,
2017-09-08,46.29999924,,,,,
2017-09-11,46.52000046,,,,,
2017-09-12,46.72000122,,,,,
2017-09-13,46.86999893,,,,,
2017-09-14,46.11000061,,,,,
2017-09-15,46.18000031,,,,,
2017-09-18,46.11000061,,,,,
2017-09-19,45.97999954,,,,,
2017-09-20,45.77999878,,,,,
2017-09-21,45.40000153,,,,,
2017-09-22,45.49000168,,,,,
2017-09-25,45.68999863,,,,,
2017-09-26,45.56999969,,,,,
2017-09-27,44.63999939,,,,,
2017-09-28,44.90999985,,,,,
2017-09-29,45.00999832,,,,,
2017-09-30,45.00999832,"214,246,620,000",47.379,22.624,4,98.323
2017-10-02,44.79999924,,,,,
2017-10-03,45.18999863,,,,,
2017-10-04,45.5,,,,,
2017-10-05,45.52000046,,,,,
2017-10-06,45.49000168,,,,,
2017-10-09,45.40999985,,,,,
2017-10-10,45.86999893,,,,,
2017-10-11,46.09999847,,,,,
2017-10-12,46.11000061,,,,,
2017-10-13,46.18000031,,,,,
2017-10-16,46.61999893,,,,,
2017-10-17,46.52000046,,,,,
2017-10-18,46.40000153,,,,,
2017-10-19,46.59000015,,,,,
2017-10-20,46.38000107,,,,,
2017-10-23,46.31999969,,,,,
2017-10-24,46.18000031,,,,,
2017-10-25,46.04999924,,,,,
2017-10-26,46.22999954,,,,,
2017-10-27,46.06999969,,,,,
2017-10-30,45.86000061,,,,,
2017-10-31,45.97999954,,,,,
2017-11-01,45.79999924,,,,,
2017-11-02,45.88000107,,,,,
2017-11-03,45.97000122,,,,,
2017-11-06,45.47000122,,,,,
2017-11-07,45.93999863,,,,,
2017-11-08,46.18000031,,,,,
2017-11-09,46.22999954,,,,,
2017-11-10,46.54000092,,,,,
2017-11-13,46.72000122,,,,,
2017-11-14,47.43000031,,,,,
2017-11-15,46.81000137,,,,,
2017-11-16,46.54999924,,,,,
2017-11-17,45.70999908,,,,,
2017-11-20,45.45999908,,,,,
2017-11-21,45.77999878,,,,,
2017-11-22,45.84000015,,,,,
2017-11-24,45.88000107,,,,,
2017-11-27,45.90000153,,,,,
2017-11-28,45.83000183,,,,,
2017-11-29,45.5,,,,,
2017-11-30,45.77000046,,,,,
2017-12-01,45.97000122,,,,,
2017-12-04,46.22999954,,,,,
2017-12-05,46.25999832,,,,,
2017-12-06,46.45000076,,,,,
2017-12-07,45.77999878,,,,,
2017-12-08,45.31000137,,,,,
2017-12-11,45.33000183,,,,,
2017-12-12,45.29000092,,,,,
2017-12-13,45.90000153,,,,,
2017-12-14,46.02999878,,,,,
2017-12-15,46.18999863,,,,,
2017-12-18,45.93000031,,,,,
2017-12-19,46.13000107,,,,,
2017-12-20,46.08000183,,,,,
2017-12-21,45.59999847,,,,,
2017-12-22,45.59000015,,,,,
2017-12-26,45.81000137,,,,,
2017-12-27,45.93000031,,,,,
2017-12-28,45.72000122,,,,,
2017-12-29,45.88000107,,,,,
2017-12-31,45.88000107,"217,222,416,458",44.115,22.936,4.083,146.673
2018-01-02,45.54000092,,,,,
2018-01-03,45.43999863,,,,,
2018-01-04,46.08000183,,,,,
2018-01-05,46.06999969,,,,,
2018-01-08,46,,,,,
2018-01-09,46.22999954,,,,,
2018-01-10,46.06999969,,,,,
2018-01-11,46.04000092,,,,,
2018-01-12,46.15000153,,,,,
2018-01-16,46.52999878,,,,,
2018-01-17,46.81999969,,,,,
2018-01-18,46.88000107,,,,,
2018-01-19,47.15999985,,,,,
2018-01-22,47.38000107,,,,,
2018-01-23,47.45000076,,,,,
2018-01-24,47.83000183,,,,,
2018-01-25,47.84000015,,,,,
2018-01-26,48.52999878,,,,,
2018-01-29,47.70000076,,,,,
2018-01-30,47.40999985,,,,,
2018-01-31,47.59000015,,,,,
2018-02-01,47.45000076,,,,,
2018-02-02,46.72999954,,,,,
2018-02-05,44.88999939,,,,,
2018-02-06,44.66999817,,,,,
2018-02-07,44.56000137,,,,,
2018-02-08,43.09999847,,,,,
2018-02-09,43.13000107,,,,,
2018-02-12,43.97000122,,,,,
2018-02-13,44.18999863,,,,,
2018-02-14,44.09999847,,,,,
2018-02-15,44.77999878,,,,,
2018-02-16,44.97999954,,,,,
2018-02-20,43.99000168,,,,,
2018-02-21,43.34000015,,,,,
2018-02-22,43.52000046,,,,,
2018-02-23,44.04000092,,,,,
2018-02-26,44.02999878,,,,,
2018-02-27,43.61999893,,,,,
2018-02-28,43.22000122,,,,,
2018-03-01,43.43000031,,,,,
2018-03-02,43.72000122,,,,,
2018-03-05,43.88999939,,,,,
2018-03-06,43.93000031,,,,,
2018-03-07,43.81999969,,,,,
2018-03-08,44.45000076,,,,,
2018-03-09,44.81999969,,,,,
2018-03-12,44.52999878,,,,,
2018-03-13,44.56999969,,,,,
2018-03-14,43.77999878,,,,,
2018-03-15,43.66999817,,,,,
2018-03-16,43.45999908,,,,,
2018-03-19,43.25999832,,,,,
2018-03-20,43.15999985,,,,,
2018-03-21,43,,,,,
2018-03-22,42.75999832,,,,,
2018-03-23,42.33000183,,,,,
2018-03-26,42.68999863,,,,,
2018-03-27,42.88999939,,,,,
2018-03-28,43.31999969,,,,,
2018-03-29,43.43000031,,,,,
2018-03-31,43.43000031,"211,978,370,000",160.852,20.661,2.705,90.861
2018-04-02,42.66999817,,,,,
2018-04-03,43.38000107,,,,,
2018-04-04,44.24000168,,,,,
2018-04-05,44.40000153,,,,,
2018-04-06,43.91999817,,,,,
2018-04-09,43.83000183,,,,,
2018-04-10,43.99000168,,,,,
2018-04-11,43.99000168,,,,,
2018-04-12,44.02999878,,,,,
2018-04-13,44.50999832,,,,,
2018-04-16,44.68000031,,,,,
2018-04-17,44.88000107,,,,,
2018-04-18,44.50999832,,,,,
2018-04-19,44.31000137,,,,,
2018-04-20,43.74000168,,,,,
2018-04-23,43.97999954,,,,,
2018-04-24,43.06999969,,,,,
2018-04-25,42.43000031,,,,,
2018-04-26,42.75,,,,,
2018-04-27,43.31000137,,,,,
2018-04-30,43.20999908,,,,,
2018-05-01,42.59000015,,,,,
2018-05-02,42.06000137,,,,,
2018-05-03,41.88999939,,,,,
2018-05-04,42.36000061,,,,,
2018-05-07,42.13999939,,,,,
2018-05-08,41.81000137,,,,,
2018-05-09,41.77999878,,,,,
2018-05-10,42.18000031,,,,,
2018-05-11,42.13999939,,,,,
2018-05-14,42.04000092,,,,,
2018-05-15,41.72000122,,,,,
2018-05-16,41.54999924,,,,,
2018-05-17,42.29999924,,,,,
2018-05-18,42.18000031,,,,,
2018-05-21,42.40999985,,,,,
2018-05-22,42.25,,,,,
2018-05-23,42.40000153,,,,,
2018-05-24,42.31999969,,,,,
2018-05-25,42.40000153,,,,,
2018-05-29,42.68000031,,,,,
2018-05-30,43.13000107,,,,,
2018-05-31,43,,,,,
2018-06-01,43.11999893,,,,,
2018-06-04,43.49000168,,,,,
2018-06-05,43.11000061,,,,,
2018-06-06,43.45999908,,,,,
2018-06-07,43.43999863,,,,,
2018-06-08,43.95000076,,,,,
2018-06-11,44.13000107,,,,,
2018-06-12,44.40999985,,,,,
2018-06-13,44.18000031,,,,,
2018-06-14,43.58000183,,,,,
2018-06-15,44.11999893,,,,,
2018-06-18,43.54999924,,,,,
2018-06-19,43.59999847,,,,,
2018-06-20,43.25999832,,,,,
2018-06-21,43.09000015,,,,,
2018-06-22,43.25,,,,,
2018-06-25,43.58000183,,,,,
2018-06-26,43.33000183,,,,,
2018-06-27,43.06999969,,,,,
2018-06-28,43.47000122,,,,,
2018-06-29,43.86000061,,,,,
2018-06-30,43.86000061,"214,110,580,000",141.484,20.877,2.692,62.844
2018-07-02,43.75,,,,,
2018-07-03,43.99000168,,,,,
2018-07-05,44.65999985,,,,,
2018-07-06,44.63999939,,,,,
2018-07-09,44.40000153,,,,,
2018-07-10,44.97000122,,,,,
2018-07-11,44.79000092,,,,,
2018-07-12,44.66999817,,,,,
2018-07-13,44.74000168,,,,,
2018-07-16,44.72999954,,,,,
2018-07-17,45.25,,,,,
2018-07-18,45.11999893,,,,,
2018-07-19,45.11000061,,,,,
2018-07-20,45.27999878,,,,,
2018-07-23,44.95000076,,,,,
2018-07-24,45.25999832,,,,,
2018-07-25,46.09000015,,,,,
2018-07-26,46.24000168,,,,,
2018-07-27,46.20999908,,,,,
2018-07-30,46.22999954,,,,,
2018-07-31,46.63000107,,,,,
2018-08-01,46.38999939,,,,,
2018-08-02,46.18000031,,,,,
2018-08-03,46.61999893,,,,,
2018-08-06,46.65000153,,,,,
2018-08-07,46.5,,,,,
2018-08-08,46.15000153,,,,,
2018-08-09,46.34999847,,,,,
2018-08-10,46.08000183,,,,,
2018-08-13,45.83000183,,,,,
2018-08-14,45.88999939,,,,,
2018-08-15,46.08000183,,,,,
2018-08-16,46.22000122,,,,,
2018-08-17,46.59999847,,,,,
2018-08-20,46.72999954,,,,,
2018-08-21,46.22000122,,,,,
2018-08-22,45.93000031,,,,,
2018-08-23,45.70000076,,,,,
2018-08-24,45.63000107,,,,,
2018-08-27,45.68999863,,,,,
2018-08-28,45.36999893,,,,,
2018-08-29,45.33000183,,,,,
2018-08-30,44.95000076,,,,,
2018-08-31,44.56999969,,,,,
2018-09-04,44.75999832,,,,,
2018-09-05,45.38000107,,,,,
2018-09-06,45.77000046,,,,,
2018-09-07,45.72000122,,,,,
2018-09-10,46.06000137,,,,,
2018-09-11,46.02000046,,,,,
2018-09-12,46.24000168,,,,,
2018-09-13,45.83000183,,,,,
2018-09-14,45.99000168,,,,,
2018-09-17,46.31999969,,,,,
2018-09-18,45.93000031,,,,,
2018-09-19,45.95999908,,,,,
2018-09-20,46.63999939,,,,,
2018-09-21,46.58000183,,,,,
2018-09-24,46.06999969,,,,,
2018-09-25,45.68000031,,,,,
2018-09-26,45.84999847,,,,,
2018-09-27,46.00999832,,,,,
2018-09-28,46.18999863,,,,,
2018-09-30,46.18999863,"224,031,640,000",88.827,20.661,2.679,67.745
2018-10-01,46.22999954,,,,,
2018-10-02,46.50999832,,,,,
2018-10-03,45.86999893,,,,,
2018-10-04,45.84999847,,,,,
2018-10-05,45.88000107,,,,,
2018-10-08,46.47999954,,,,,
2018-10-09,46.38999939,,,,,
2018-10-10,45.68000031,,,,,
2018-10-11,44.63999939,,,,,
2018-10-12,44.68000031,,,,,
2018-10-15,44.90999985,,,,,
2018-10-16,45.49000168,,,,,
2018-10-17,45.86000061,,,,,
2018-10-18,45.61000061,,,,,
2018-10-19,46.33000183,,,,,
2018-10-22,45.97000122,,,,,
2018-10-23,46.36000061,,,,,
2018-10-24,46.72999954,,,,,
2018-10-25,46.50999832,,,,,
2018-10-26,45.91999817,,,,,
2018-10-29,46.45999908,,,,,
2018-10-30,47.63000107,,,,,
2018-10-31,47.88000107,,,,,
2018-11-01,47.74000168,,,,,
2018-11-02,48,,,,,
2018-11-05,48.68999863,,,,,
2018-11-06,49.11000061,,,,,
2018-11-07,49.36999893,,,,,
2018-11-08,49.33000183,,,,,
2018-11-09,49.68000031,,,,,
2018-11-12,49.86999893,,,,,
2018-11-13,49.86000061,,,,,
2018-11-14,49.75999832,,,,,
2018-11-15,49.74000168,,,,,
2018-11-16,50.16999817,,,,,
2018-11-19,50.50999832,,,,,
2018-11-20,49.38000107,,,,,
2018-11-21,48.72999954,,,,,
2018-11-23,49.02000046,,,,,
2018-11-26,48.86999893,,,,,
2018-11-27,49.36999893,,,,,
2018-11-28,49.70999908,,,,,
2018-11-29,48.97999954,,,,,
2018-11-30,50.40000153,,,,,
2018-12-03,49.68999863,,,,,
2018-12-04,49.58000183,,,,,
2018-12-06,49.38000107,,,,,
2018-12-07,49.09000015,,,,,
2018-12-10,49.24000168,,,,,
2018-12-11,49.54000092,,,,,
2018-12-12,49.22000122,,,,,
2018-12-13,49.47000122,,,,,
2018-12-14,49.34000015,,,,,
2018-12-17,48.33000183,,,,,
2018-12-18,48.31999969,,,,,
2018-12-19,47.90000153,,,,,
2018-12-20,47.54000092,,,,,
2018-12-21,47.56999969,,,,,
2018-12-24,45.95999908,,,,,
2018-12-26,46.93999863,,,,,
2018-12-27,47.52999878,,,,,
2018-12-28,47.20000076,,,,,
2018-12-31,47.34999847,"228,079,800,000",64.863,,,174.373
2019-01-02,46.93000031,,,,,
2019-01-03,46.63999939,,,,,
2019-01-04,47.56999969,,,,,
2019-01-07,46.95000076,,,,,
2019-01-08,47.47999954,,,,,
2019-01-09,46.56999969,,,,,
2019-01-10,47.06999969,,,,,
2019-01-11,47.34000015,,,,,
2019-01-14,47.15000153,,,,,
2019-01-15,47.56999969,,,,,
2019-01-16,46.91999817,,,,,
2019-01-17,47.06000137,,,,,
2019-01-18,47.61000061,,,,,
2019-01-22,47.72000122,,,,,
2019-01-23,48.27000046,,,,,
2019-01-24,47.68999863,,,,,
2019-01-25,47.36999893,,,,,
2019-01-28,47.16999817,,,,,
2019-01-29,47.40000153,,,,,
2019-01-30,47.86000061,,,,,
2019-01-31,48.13000107,,,,,
2019-02-01,48.70000076,,,,,
2019-02-04,49.25,,,,,
2019-02-05,49.25999832,,,,,
2019-02-06,49.25999832,,,,,
2019-02-07,49.41999817,,,,,
2019-02-08,49.5,,,,,
2019-02-11,49.61000061,,,,,
2019-02-12,49.65999985,,,,,
2019-02-13,49.79000092,,,,,
2019-02-14,45.59000015,,,,,
2019-02-15,45.24000168,,,,,
2019-02-19,44.83000183,,,,,
2019-02-20,45.09999847,,,,,
2019-02-21,45.86000061,,,,,
2019-02-22,45.27999878,,,,,
2019-02-25,44.93999863,,,,,
2019-02-26,44.68999863,,,,,
2019-02-27,44.93999863,,,,,
2019-02-28,45.34000015,,,,,
2019-03-01,45.38000107,,,,,
2019-03-04,45.65000153,,,,,
2019-03-05,45.59999847,,,,,
2019-03-06,45.45000076,,,,,
2019-03-07,45.27999878,,,,,
2019-03-08,44.84000015,,,,,
2019-03-11,46.18000031,,,,,
2019-03-12,46.04999924,,,,,
2019-03-13,46.22000122,,,,,
2019-03-14,45.70000076,,,,,
2019-03-15,45.29999924,,,,,
2019-03-18,45.40999985,,,,,
2019-03-19,45.56000137,,,,,
2019-03-20,45.52999878,,,,,
2019-03-21,45.50999832,,,,,
2019-03-22,45.93000031,,,,,
2019-03-25,46.02999878,,,,,
2019-03-26,46.63999939,,,,,
2019-03-27,46.61000061,,,,,
2019-03-28,46.58000183,,,,,
2019-03-29,46.86000061,,,,,
2019-03-31,46.86000061,"227,589,480,000",29.847,22.321,3.343,86.241
2019-04-01,46.72000122,,,,,
2019-04-02,46.56999969,,,,,
2019-04-03,46.18000031,,,,,
2019-04-04,46.47999954,,,,,
2019-04-05,46.47000122,,,,,
2019-04-08,46.54999924,,,,,
2019-04-09,46.66999817,,,,,
2019-04-10,46.63999939,,,,,
2019-04-11,46.70999908,,,,,
2019-04-12,46.74000168,,,,,
2019-04-15,47,,,,,
2019-04-16,46.95000076,,,,,
2019-04-17,47.27999878,,,,,
2019-04-18,47.47999954,,,,,
2019-04-22,47.40000153,,,,,
2019-04-23,48.20999908,,,,,
2019-04-24,47.97999954,,,,,
2019-04-25,47.84000015,,,,,
2019-04-26,48.25999832,,,,,
2019-04-29,48.41999817,,,,,
2019-04-30,49.06000137,,,,,
2019-05-01,48.59000015,,,,,
2019-05-02,48.38999939,,,,,
2019-05-03,48.72000122,,,,,
2019-05-06,48.47000122,,,,,
2019-05-07,48,,,,,
2019-05-08,47.84999847,,,,,
2019-05-09,47.40000153,,,,,
2019-05-10,48.18999863,,,,,
2019-05-13,48.04999924,,,,,
2019-05-14,48.68999863,,,,,
2019-05-15,49.18000031,,,,,
2019-05-16,49.58000183,,,,,
2019-05-17,49.20000076,,,,,
2019-05-20,48.84999847,,,,,
2019-05-21,48.59999847,,,,,
2019-05-22,49.65000153,,,,,
2019-05-23,49.84999847,,,,,
2019-05-24,49.61000061,,,,,
2019-05-28,49.09999847,,,,,
2019-05-29,48.61000061,,,,,
2019-05-30,49.25,,,,,
2019-05-31,49.13000107,,,,,
2019-06-03,49.97999954,,,,,
2019-06-04,50,,,,,
2019-06-05,50.77999878,,,,,
2019-06-06,51.40000153,,,,,
2019-06-07,51.49000168,,,,,
2019-06-10,51.38000107,,,,,
2019-06-11,51.33000183,,,,,
2019-06-12,51.63999939,,,,,
2019-06-13,51.13000107,,,,,
2019-06-14,51.31000137,,,,,
2019-06-17,50.86999893,,,,,
2019-06-18,50.63999939,,,,,
2019-06-19,51.11999893,,,,,
2019-06-20,51.65999985,,,,,
2019-06-21,51.54999924,,,,,
2019-06-24,51.91999817,,,,,
2019-06-25,51.75999832,,,,,
2019-06-26,51.11999893,,,,,
2019-06-27,51.08000183,,,,,
2019-06-28,50.91999817,,,,,
2019-06-30,50.91999817,"251,270,000,000",31.049,24.272,4.261,69.565
2019-07-01,51.59999847,,,,,
2019-07-02,51.97999954,,,,,
2019-07-03,52.09999847,,,,,
2019-07-05,52.11000061,,,,,
2019-07-08,52,,,,,
2019-07-09,51.59000015,,,,,
2019-07-10,51.81999969,,,,,
2019-07-11,52.04000092,,,,,
2019-07-12,52.11999893,,,,,
2019-07-15,52.13000107,,,,,
2019-07-16,52.13999939,,,,,
2019-07-17,52.18000031,,,,,
2019-07-18,52.02999878,,,,,
2019-07-19,51.38999939,,,,,
2019-07-22,51.22000122,,,,,
2019-07-23,54.33000183,,,,,
2019-07-24,53.77999878,,,,,
2019-07-25,53.06999969,,,,,
2019-07-26,54.16999817,,,,,
2019-07-29,53.99000168,,,,,
2019-07-30,53.72000122,,,,,
2019-07-31,52.63000107,,,,,
2019-08-01,52.02999878,,,,,
2019-08-02,52.33000183,,,,,
2019-08-05,51.65000153,,,,,
2019-08-06,52.27000046,,,,,
2019-08-07,53.18000031,,,,,
2019-08-08,53.68999863,,,,,
2019-08-09,53.41999817,,,,,
2019-08-12,53.20000076,,,,,
2019-08-13,53.5,,,,,
2019-08-14,52.99000168,,,,,
2019-08-15,53.86999893,,,,,
2019-08-16,54.40999985,,,,,
2019-08-19,54.68999863,,,,,
2019-08-20,53.88000107,,,,,
2019-08-21,54.09999847,,,,,
2019-08-22,54.49000168,,,,,
2019-08-23,53.74000168,,,,,
2019-08-26,54.54000092,,,,,
2019-08-27,54.72000122,,,,,
2019-08-28,55.11000061,,,,,
2019-08-29,55.04999924,,,,,
2019-08-30,55.04000092,,,,,
2019-09-03,55.29999924,,,,,
2019-09-04,55.77000046,,,,,
2019-09-05,55.11999893,,,,,
2019-09-06,55.22999954,,,,,
2019-09-09,54.52000046,,,,,
2019-09-10,54.40000153,,,,,
2019-09-11,54.77000046,,,,,
2019-09-12,55.11000061,,,,,
2019-09-13,54.25999832,,,,,
2019-09-16,53.95999908,,,,,
2019-09-17,54.24000168,,,,,
2019-09-18,54.22999954,,,,,
2019-09-19,54.52000046,,,,,
2019-09-20,53.90999985,,,,,
2019-09-23,54.13999939,,,,,
2019-09-24,54.29999924,,,,,
2019-09-25,54.16999817,,,,,
2019-09-26,54.38999939,,,,,
2019-09-27,54.31000137,,,,,
2019-09-30,54.43999863,"261,319,960,000",31.836,23.923,4.381,70.915
2019-10-01,54.65000153,,,,,
2019-10-02,53.08000183,,,,,
2019-10-03,53.84000015,,,,,
2019-10-04,54.54000092,,,,,
2019-10-07,53.86999893,,,,,
2019-10-08,53.58000183,,,,,
2019-10-09,53.83000183,,,,,
2019-10-10,53.65999985,,,,,
2019-10-11,53.29999924,,,,,
2019-10-14,53.29999924,,,,,
2019-10-15,53.50999832,,,,,
2019-10-16,53.49000168,,,,,
2019-10-17,53.79000092,,,,,
2019-10-18,54.77999878,,,,,
2019-10-21,54.22999954,,,,,
2019-10-22,53.84999847,,,,,
2019-10-23,54.63999939,,,,,
2019-10-24,54.61000061,,,,,
2019-10-25,53.75,,,,,
2019-10-28,53.56999969,,,,,
2019-10-29,53.40999985,,,,,
2019-10-30,53.93999863,,,,,
2019-10-31,54.43000031,,,,,
2019-11-01,53.90000153,,,,,
2019-11-04,53.13999939,,,,,
2019-11-05,52.41999817,,,,,
2019-11-06,52.79999924,,,,,
2019-11-07,52.29000092,,,,,
2019-11-08,52.20999908,,,,,
2019-11-11,51.84000015,,,,,
2019-11-12,51.70999908,,,,,
2019-11-13,52.40999985,,,,,
2019-11-14,52.63000107,,,,,
2019-11-15,52.66999817,,,,,
2019-11-18,53.02999878,,,,,
2019-11-19,53.08000183,,,,,
2019-11-20,53.22000122,,,,,
2019-11-21,52.95999908,,,,,
2019-11-22,53.02999878,,,,,
2019-11-25,53.22000122,,,,,
2019-11-26,53.90000153,,,,,
2019-11-27,53.95000076,,,,,
2019-11-29,53.40000153,,,,,
2019-12-02,53.75,,,,,
2019-12-03,53.79999924,,,,,
2019-12-04,54.29000092,,,,,
2019-12-05,54.18999863,,,,,
2019-12-06,54.41999817,,,,,
2019-12-09,54.06999969,,,,,
2019-12-10,53.77000046,,,,,
2019-12-11,53.95000076,,,,,
2019-12-12,54.13999939,,,,,
2019-12-13,54.41999817,,,,,
2019-12-16,54.41999817,,,,,
2019-12-17,54.41999817,,,,,
2019-12-18,53.90999985,,,,,
2019-12-19,54.31999969,,,,,
2019-12-20,54.97000122,,,,,
2019-12-23,54.90999985,,,,,
2019-12-24,54.70999908,,,,,
2019-12-26,55.02000046,,,,,
2019-12-27,55.34999847,,,,,
2019-12-30,55.27000046,,,,,
2019-12-31,55.34999847,"267,715,000,000",29.441,24.57,4.148,87.632
2020-01-02,54.99000168,,,,,
2020-01-03,54.68999863,,,,,
2020-01-06,54.66999817,,,,,
2020-01-07,54.25,,,,,
2020-01-08,54.34999847,,,,,
2020-01-09,55.34000015,,,,,
2020-01-10,55.52999878,,,,,
2020-01-13,56.13000107,,,,,
2020-01-14,56,,,,,
2020-01-15,56.70000076,,,,,
2020-01-16,56.81999969,,,,,
2020-01-17,56.93999863,,,,,
2020-01-21,57.16999817,,,,,
2020-01-22,57.61000061,,,,,
2020-01-23,57.83000183,,,,,
2020-01-24,57.68000031,,,,,
2020-01-27,57.47999954,,,,,
2020-01-28,57.00999832,,,,,
2020-01-29,57.00999832,,,,,
2020-01-30,58.86000061,,,,,
2020-01-31,58.40000153,,,,,
2020-02-03,58.58000183,,,,,
2020-02-04,58.84000015,,,,,
2020-02-05,58.84999847,,,,,
2020-02-06,58.99000168,,,,,
2020-02-07,59.18999863,,,,,
2020-02-10,59.75,,,,,
2020-02-11,59.59000015,,,,,
2020-02-12,59.40999985,,,,,
2020-02-13,59.61000061,,,,,
2020-02-14,59.95000076,,,,,
2020-02-18,59.52999878,,,,,
2020-02-19,59.77000046,,,,,
2020-02-20,59.72000122,,,,,
2020-02-21,60.13000107,,,,,
2020-02-24,58.65000153,,,,,
2020-02-25,57.81999969,,,,,
2020-02-26,57.59999847,,,,,
2020-02-27,54.93000031,,,,,
2020-02-28,53.49000168,,,,,
2020-03-02,55.91999817,,,,,
2020-03-03,56.06000137,,,,,
2020-03-04,58.91999817,,,,,
2020-03-05,56.74000168,,,,,
2020-03-06,55.25999832,,,,,
2020-03-09,51.86000061,,,,,
2020-03-10,53.65999985,,,,,
2020-03-11,52.20999908,,,,,
2020-03-12,47.15999985,,,,,
2020-03-13,48.47000122,,,,,
2020-03-16,45.25999832,,,,,
2020-03-17,47.18000031,,,,,
2020-03-18,44.84999847,,,,,
2020-03-19,41.83000183,,,,,
2020-03-20,38.29999924,,,,,
2020-03-23,37.56000137,,,,,
2020-03-24,39.45000076,,,,,
2020-03-25,41.61000061,,,,,
2020-03-26,44.29000092,,,,,
2020-03-27,42.81000137,,,,,
2020-03-30,45,,,,,
2020-03-31,44.25,"221,597,500,000",21.377,20.243,3.003,62.072
