Date,Close,Close_missing98.5,Close_missing98.5_forwardfill,Close_missing98.5_globalmean,Close_missing98.5_meanlast260,Close_missing98.5_linearfit260,Close_missing98.5_cubicfit260
2017-03-31,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-04-03,42.40999984741211,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-04-04,42.68000030517578,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-04-05,42.56999969482422,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-04-06,42.66999816894531,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-04-07,42.61000061035156,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-04-10,42.68999862670898,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-04-11,42.65999984741211,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-04-12,42.93999862670898,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-04-13,42.790000915527344,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-04-17,43.06999969482422,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-04-18,43.47999954223633,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-04-19,43.22999954223633,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-04-20,43.09000015258789,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-04-21,43.06999969482422,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-04-24,43.27999877929688,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-04-25,43.11000061035156,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-04-26,43.2400016784668,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-04-27,43.0099983215332,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-04-28,43.150001525878906,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-05-01,43.220001220703125,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-05-02,43.38999938964844,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-05-03,43.31999969482422,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-05-04,43.65999984741211,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-05-05,43.68999862670898,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-05-08,43.88999938964844,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-05-09,43.5099983215332,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-05-10,43.56999969482422,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-05-11,43.66999816894531,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-05-12,43.59000015258789,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-05-15,43.72999954223633,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-05-16,43.84999847412109,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-05-17,43.93000030517578,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-05-18,43.79999923706055,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-05-19,43.900001525878906,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-05-22,44.18000030517578,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-05-23,44.38999938964844,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-05-24,45.02999877929688,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-05-25,45.40999984741211,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-05-26,45.38999938964844,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-05-30,45.43000030517578,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-05-31,45.470001220703125,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-06-01,45.790000915527344,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-06-02,45.88999938964844,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-06-05,45.9900016784668,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-06-06,45.97999954223633,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-06-07,45.5099983215332,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
2017-06-08,45.130001068115234,,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898,42.43999862670898
