Date,Close,Close_missing98.5,Close_missing98.5_forwardfill,Close_missing98.5_globalmean,Close_missing98.5_meanlast260,Close_missing98.5_linearfit260,Close_missing98.5_cubicfit260
2017-03-31,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-04-03,35.92499924,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-04-04,36.19250107,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-04-05,36.00500107,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-04-06,35.91500092,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-04-07,35.83499908,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-04-10,35.79249954,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-04-11,35.40750122,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-04-12,35.45000076,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-04-13,35.26250076,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-04-17,35.45750046,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-04-18,35.29999924,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-04-19,35.16999817,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-04-20,35.61000061,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-04-21,35.56750107,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-04-24,35.90999985,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-04-25,36.13249969,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-04-26,35.91999817,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-04-27,35.94749832,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-04-28,35.91249847,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-05-01,36.64500046,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-05-02,36.87749863,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-05-03,36.76499939,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-05-04,36.63249969,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-05-05,37.24000168,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-05-08,38.25249863,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-05-09,38.49750137,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-05-10,38.31499863,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-05-11,38.48749924,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-05-12,39.02500153,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-05-15,38.92499924,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-05-16,38.86750031,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-05-17,37.5625,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-05-18,38.13499832,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-05-19,38.26499939,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-05-22,38.49750137,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-05-23,38.45000076,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-05-24,38.33499908,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-05-25,38.46749878,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-05-26,38.40250015,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-05-30,38.41749954,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-05-31,38.18999863,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-06-01,38.29499817,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-06-02,38.86249924,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-06-05,38.48249817,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-06-06,38.61249924,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-06-07,38.84249878,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-06-08,38.74750137,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-06-09,37.24499893,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-06-12,36.35499954,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-06-13,36.64749908,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-06-14,36.29000092,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-06-15,36.07249832,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-06-16,35.56750107,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-06-19,36.58499908,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-06-20,36.25249863,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-06-21,36.46749878,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-06-22,36.40750122,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-06-23,36.56999969,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-06-26,36.45500183,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-06-27,35.93249893,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-06-28,36.45750046,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-06-29,35.91999817,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-06-30,36.00500107,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-07-03,35.875,,35.91500092,35.91500092,35.91500092,35.91500092,35.91500092
2017-07-05,36.02249908,36.02249908,36.02249908,36.02249908,36.02249908,36.02249908,36.02249908
2017-07-06,35.68249893,,36.02249908,35.96875,35.96875,36.02415289784615,36.02415289784615
2017-07-07,36.04499817,,36.02249908,35.96875,35.96875,36.025806715692305,36.025806715692305
2017-07-10,36.26499939,,36.02249908,35.96875,35.96875,36.02746053353846,36.02746053353846
2017-07-11,36.38249969,,36.02249908,35.96875,35.96875,36.029114351384614,36.029114351384614
2017-07-12,36.43500137,,36.02249908,35.96875,35.96875,36.03076816923077,36.03076816923077
2017-07-13,36.94250107,,36.02249908,35.96875,35.96875,36.03242198707692,36.03242198707692
2017-07-14,37.25999832,,36.02249908,35.96875,35.96875,36.03407580492307,36.03407580492307
2017-07-17,37.38999939,,36.02249908,35.96875,35.96875,36.035729622769225,36.035729622769225
2017-07-18,37.52000046,,36.02249908,35.96875,35.96875,36.03738344061538,36.03738344061538
2017-07-19,37.75500107,,36.02249908,35.96875,35.96875,36.03903725846153,36.03903725846153
2017-07-20,37.58499908,,36.02249908,35.96875,35.96875,36.04069107630769,36.04069107630769
2017-07-21,37.56750107,,36.02249908,35.96875,35.96875,36.04234489415384,36.04234489415384
2017-07-24,38.02249908,,36.02249908,35.96875,35.96875,36.043998712,36.043998712
2017-07-25,38.18500137,,36.02249908,35.96875,35.96875,36.04565252984615,36.04565252984615
2017-07-26,38.36500168,,36.02249908,35.96875,35.96875,36.047306347692306,36.047306347692306
2017-07-27,37.63999939,,36.02249908,35.96875,35.96875,36.04896016553846,36.04896016553846
2017-07-28,37.375,,36.02249908,35.96875,35.96875,36.050613983384615,36.050613983384615
2017-07-31,37.18249893,,36.02249908,35.96875,35.96875,36.05226780123077,36.05226780123077
2017-08-01,37.51250076,,36.02249908,35.96875,35.96875,36.053921619076924,36.053921619076924
2017-08-02,39.28499985,,36.02249908,35.96875,35.96875,36.05557543692307,36.05557543692307
2017-08-03,38.89250183,,36.02249908,35.96875,35.96875,36.057229254769226,36.057229254769226
2017-08-04,39.09749985,,36.02249908,35.96875,35.96875,36.05888307261538,36.05888307261538
2017-08-07,39.70249939,,36.02249908,35.96875,35.96875,36.060536890461535,36.060536890461535
2017-08-08,40.02000046,,36.02249908,35.96875,35.96875,36.06219070830769,36.06219070830769
2017-08-09,40.26499939,,36.02249908,35.96875,35.96875,36.063844526153844,36.063844526153844
2017-08-10,38.83000183,,36.02249908,35.96875,35.96875,36.065498344,36.065498344
2017-08-11,39.36999893,,36.02249908,35.96875,35.96875,36.06715216184615,36.06715216184615
2017-08-14,39.96250153,,36.02249908,35.96875,35.96875,36.06880597969231,36.06880597969231
2017-08-15,40.40000153,,36.02249908,35.96875,35.96875,36.07045979753846,36.07045979753846
2017-08-16,40.23749924,,36.02249908,35.96875,35.96875,36.072113615384616,36.072113615384616
2017-08-17,39.46500015,,36.02249908,35.96875,35.96875,36.07376743323077,36.07376743323077
2017-08-18,39.375,,36.02249908,35.96875,35.96875,36.075421251076925,36.075421251076925
2017-08-21,39.30250168,,36.02249908,35.96875,35.96875,36.07707506892307,36.07707506892307
2017-08-22,39.94499969,,36.02249908,35.96875,35.96875,36.07872888676923,36.07872888676923
2017-08-23,39.99499893,,36.02249908,35.96875,35.96875,36.08038270461538,36.08038270461538
2017-08-24,39.81750107,,36.02249908,35.96875,35.96875,36.082036522461536,36.082036522461536
2017-08-25,39.96500015,,36.02249908,35.96875,35.96875,36.08369034030769,36.08369034030769
2017-08-28,40.36750031,,36.02249908,35.96875,35.96875,36.085344158153845,36.085344158153845
2017-08-29,40.72750092,,36.02249908,35.96875,35.96875,36.086997976,36.086997976
2017-08-30,40.83750153,,36.02249908,35.96875,35.96875,36.088651793846154,36.088651793846154
2017-08-31,41.0,,36.02249908,35.96875,35.96875,36.09030561169231,36.09030561169231
2017-09-01,41.01250076,,36.02249908,35.96875,35.96875,36.09195942953846,36.09195942953846
2017-09-05,40.52000046,,36.02249908,35.96875,35.96875,36.09361324738462,36.09361324738462
2017-09-06,40.47750092,,36.02249908,35.96875,35.96875,36.09526706523077,36.09526706523077
2017-09-07,40.31499863,,36.02249908,35.96875,35.96875,36.096920883076926,36.096920883076926
2017-09-08,39.65750122,,36.02249908,35.96875,35.96875,36.09857470092307,36.09857470092307
2017-09-11,40.375,,36.02249908,35.96875,35.96875,36.10022851876923,36.10022851876923
2017-09-12,40.21500015,,36.02249908,35.96875,35.96875,36.10188233661538,36.10188233661538
2017-09-13,39.91249847,,36.02249908,35.96875,35.96875,36.10353615446154,36.10353615446154
2017-09-14,39.56999969,,36.02249908,35.96875,35.96875,36.10518997230769,36.10518997230769
2017-09-15,39.97000122,,36.02249908,35.96875,35.96875,36.106843790153846,36.106843790153846
2017-09-18,39.66749954,,36.02249908,35.96875,35.96875,36.108497608,36.108497608
2017-09-19,39.68249893,,36.02249908,35.96875,35.96875,36.110151425846155,36.110151425846155
2017-09-20,39.01750183,,36.02249908,35.96875,35.96875,36.11180524369231,36.11180524369231
2017-09-21,38.34749985,,36.02249908,35.96875,35.96875,36.113459061538464,36.113459061538464
2017-09-22,37.97249985,,36.02249908,35.96875,35.96875,36.11511287938462,36.11511287938462
2017-09-25,37.63750076,,36.02249908,35.96875,35.96875,36.11676669723077,36.11676669723077
2017-09-26,38.28499985,,36.02249908,35.96875,35.96875,36.11842051507693,36.11842051507693
2017-09-27,38.55749893,,36.02249908,35.96875,35.96875,36.120074332923075,36.120074332923075
2017-09-28,38.31999969,,36.02249908,35.96875,35.96875,36.12172815076923,36.12172815076923
2017-09-29,38.52999878,,36.02249908,35.96875,35.96875,36.123381968615384,36.123381968615384
2017-10-02,38.45249939,,36.02249908,35.96875,35.96875,36.12503578646154,36.12503578646154
2017-10-03,38.61999893,,36.02249908,35.96875,35.96875,36.12668960430769,36.12668960430769
2017-10-04,38.36999893,,36.02249908,35.96875,35.96875,36.12834342215385,36.12834342215385
2017-10-05,38.84749985,38.84749985,38.84749985,38.84749985,38.84749985,38.84749985,38.84749985
2017-10-06,38.82500076,,38.84749985,36.92833328333333,36.92833328333334,38.41714043241025,38.91218686448046
2017-10-09,38.95999908,,38.84749985,36.92833328333333,36.92833328333334,38.43969811648717,38.977517074844954
2017-10-10,38.97499847,,38.84749985,36.92833328333333,36.92833328333334,38.462255800564094,39.04349048109348
2017-10-11,39.13750076,,38.84749985,36.92833328333333,36.92833328333334,38.484813484641016,39.11010708322602
2017-10-12,39.0,,38.84749985,36.92833328333333,36.92833328333334,38.50737116871794,39.17736688124259
2017-10-13,39.24750137,,38.84749985,36.92833328333333,36.92833328333334,38.52992885279487,39.24526987514318
2017-10-16,39.97000122,,38.84749985,36.92833328333333,36.92833328333334,38.55248653687179,39.31381606492779
2017-10-17,40.11750031,,38.84749985,36.92833328333333,36.92833328333334,38.57504422094871,39.383005450596436
2017-10-18,39.93999863,,38.84749985,36.92833328333333,36.92833328333334,38.597601905025634,39.452838032149096
2017-10-19,38.99499893,,38.84749985,36.92833328333333,36.92833328333334,38.620159589102556,39.52331380958578
2017-10-20,39.0625,,38.84749985,36.92833328333333,36.92833328333334,38.64271727317948,39.594432782906495
2017-10-23,39.04249954,,38.84749985,36.92833328333333,36.92833328333334,38.6652749572564,39.666194952111226
2017-10-24,39.27500153,,38.84749985,36.92833328333333,36.92833328333334,38.68783264133332,39.73860031719998
2017-10-25,39.10250092,,38.84749985,36.92833328333333,36.92833328333333,38.71039032541025,39.81164887817276
2017-10-26,39.35250092,,38.84749985,36.92833328333333,36.92833328333333,38.732948009487174,39.885340635029564
2017-10-27,40.76250076,,38.84749985,36.92833328333333,36.92833328333333,38.755505693564096,39.95967558777039
2017-10-30,41.68000031,,38.84749985,36.92833328333333,36.92833328333333,38.77806337764102,40.03465373639525
2017-10-31,42.25999832,,38.84749985,36.92833328333333,36.92833328333333,38.80062106171794,40.110275080904124
2017-11-01,41.72249985,,38.84749985,36.92833328333333,36.92833328333333,38.82317874579486,40.18653962129702
2017-11-02,42.02750015,,38.84749985,36.92833328333333,36.92833328333333,38.845736429871785,40.263447357573945
2017-11-03,43.125,,38.84749985,36.92833328333333,36.92833328333333,38.86829411394871,40.34099828973489
2017-11-06,43.5625,,38.84749985,36.92833328333333,36.92833328333333,38.890851798025636,40.41919241777986
2017-11-07,43.70249939,,38.84749985,36.92833328333333,36.92833328333333,38.91340948210256,40.498029741708855
2017-11-08,44.06000137,,38.84749985,36.92833328333333,36.92833328333333,38.93596716617948,40.57751026152187
2017-11-09,43.97000122,,38.84749985,36.92833328333333,36.92833328333333,38.9585248502564,40.657633977218914
2017-11-10,43.66749954,,38.84749985,36.92833328333333,36.92833328333333,38.981082534333325,40.73840088879998
2017-11-13,43.49250031,,38.84749985,36.92833328333333,36.92833328333333,39.00364021841025,40.81981099626506
2017-11-14,42.83499908,,38.84749985,36.92833328333333,36.92833328333333,39.02619790248717,40.901864299614175
2017-11-15,42.27000046,,38.84749985,36.92833328333333,36.92833328333333,39.04875558656409,40.98456079884731
2017-11-16,42.77500153,,38.84749985,36.92833328333333,36.92833328333333,39.071313270641014,41.06790049396447
2017-11-17,42.53749847,,38.84749985,36.92833328333333,36.92833328333333,39.09387095471794,41.15188338496566
2017-11-20,42.49499893,,38.84749985,36.92833328333333,36.92833328333333,39.116428638794865,41.236509471850866
2017-11-21,43.28499985,,38.84749985,36.92833328333333,36.92833328333333,39.13898632287179,41.32177875462009
2017-11-22,43.74000168,,38.84749985,36.92833328333333,36.92833328333333,39.16154400694871,41.40769123327335
2017-11-24,43.74250031,,38.84749985,36.92833328333333,36.92833328333333,39.18410169102563,41.49424690781063
2017-11-27,43.52249908,,38.84749985,36.92833328333333,36.92833328333333,39.206659375102554,41.581445778231924
2017-11-28,43.26750183,,38.84749985,36.92833328333333,36.92833328333333,39.229217059179476,41.66928784453725
2017-11-29,42.36999893,,38.84749985,36.92833328333333,36.92833328333333,39.251774743256405,41.7577731067266
2017-11-30,42.96250153,,38.84749985,36.92833328333333,36.92833328333333,39.27433242733333,41.84690156479997
2017-12-01,42.76250076,,38.84749985,36.92833328333333,36.92833328333333,39.29689011141025,41.93667321875737
2017-12-04,42.45000076,,38.84749985,36.92833328333333,36.92833328333333,39.31944779548717,42.027088068598786
2017-12-05,42.40999985,,38.84749985,36.92833328333333,36.92833328333333,39.342005479564094,42.11814611432423
2017-12-06,42.25249863,,38.84749985,36.92833328333333,36.92833328333333,39.364563163641016,42.2098473559337
2017-12-07,42.33000183,,38.84749985,36.92833328333333,36.92833328333333,39.38712084771794,42.30219179342719
2017-12-08,42.34249878,,38.84749985,36.92833328333333,36.92833328333333,39.40967853179486,42.3951794268047
2017-12-11,43.16749954,,38.84749985,36.92833328333333,36.92833328333333,39.43223621587178,42.48881025606624
2017-12-12,42.92499924,,38.84749985,36.92833328333333,36.92833328333333,39.45479389994871,42.583084281211804
2017-12-13,43.06750107,,38.84749985,36.92833328333333,36.92833328333333,39.477351584025634,42.678001502241386
2017-12-14,43.05500031,,38.84749985,36.92833328333333,36.92833328333333,39.499909268102556,42.77356191915499
2017-12-15,43.49250031,,38.84749985,36.92833328333333,36.92833328333333,39.52246695217948,42.86976553195263
2017-12-18,44.10499954,,38.84749985,36.92833328333333,36.92833328333333,39.5450246362564,42.966612340634285
2017-12-19,43.63499832,,38.84749985,36.92833328333333,36.92833328333333,39.56758232033332,43.06410234519996
2017-12-20,43.58750153,,38.84749985,36.92833328333333,36.92833328333333,39.590140004410245,43.16223554564967
2017-12-21,43.75249863,,38.84749985,36.92833328333333,36.92833328333333,39.612697688487174,43.2610119419834
2017-12-22,43.75249863,,38.84749985,36.92833328333333,36.92833328333333,39.635255372564096,43.36043153420115
2017-12-26,42.64250183,,38.84749985,36.92833328333333,36.92833328333333,39.65781305664102,43.46049432230292
2017-12-27,42.65000153,,38.84749985,36.92833328333333,36.92833328333333,39.68037074071794,43.56120030628872
2017-12-28,42.77000046,,38.84749985,36.92833328333333,36.92833328333333,39.70292842479486,43.66254948615855
2017-12-29,42.30749893,,38.84749985,36.92833328333333,36.92833328333333,39.725486108871785,43.764541861912384
2018-01-02,43.06499863,,38.84749985,36.92833328333333,36.92833328333333,39.74804379294871,43.86717743355026
2018-01-03,43.05749893,,38.84749985,36.92833328333333,36.92833328333333,39.77060147702563,43.97045620107215
2018-01-04,43.25749969,,38.84749985,36.92833328333333,36.92833328333333,39.79315916110255,44.07437816447806
2018-01-05,43.75,,38.84749985,36.92833328333333,36.92833328333333,39.81571684517948,44.17894332376801
2018-01-08,43.58750153,,38.84749985,36.92833328333333,36.92833328333333,39.8382745292564,44.284151678941974
2018-01-09,43.58250046,43.58250046,43.58250046,43.58250046,43.58250046,43.58250046,43.58250046
2018-01-10,43.57249832,,43.58250046,38.5918750775,38.5918750775,42.50573460044615,43.66602787280828
2018-01-11,43.81999969,,43.58250046,38.5918750775,38.5918750775,42.5454692148923,43.74981329128533
2018-01-12,44.27249908,,43.58250046,38.5918750775,38.5918750775,42.585203829338454,43.83385377504781
2018-01-16,44.04750061,,43.58250046,38.5918750775,38.5918750775,42.62493844378461,43.91814638371238
2018-01-17,44.77500153,,43.58250046,38.5918750775,38.5918750775,42.66467305823076,44.002688176895745
2018-01-18,44.81499863,,43.58250046,38.5918750775,38.5918750775,42.704407672676915,44.08747621421456
2018-01-19,44.61500168,,43.58250046,38.5918750775,38.5918750775,42.74414228712307,44.17250755528551
2018-01-22,44.25,,43.58250046,38.5918750775,38.5918750775,42.78387690156922,44.257779259725275
2018-01-23,44.25999832,,43.58250046,38.5918750775,38.5918750775,42.823611516015376,44.34328838715052
2018-01-24,43.55500031,,43.58250046,38.5918750775,38.5918750775,42.86334613046153,44.429031997177944
2018-01-25,42.77750015,,43.58250046,38.5918750775,38.5918750775,42.90308074490768,44.51500714942421
2018-01-26,42.87749863,,43.58250046,38.5918750775,38.5918750775,42.94281535935384,44.601210903505994
2018-01-29,41.99000168,,43.58250046,38.5918750775,38.5918750775,42.98254997379999,44.68764031903997
2018-01-30,41.74250031,,43.58250046,38.5918750775,38.5918750775,43.022284588246144,44.774292455642836
2018-01-31,41.85749817,,43.58250046,38.5918750775,38.5918750775,43.0620192026923,44.86116437293125
2018-02-01,41.94499969,,43.58250046,38.5918750775,38.5918750775,43.10175381713845,44.94825313052189
2018-02-02,40.125,,43.58250046,38.5918750775,38.5918750775,43.141488431584605,45.03555578803144
2018-02-05,39.12250137,,43.58250046,38.5918750775,38.5918750775,43.18122304603076,45.12306940507658
2018-02-06,40.75749969,,43.58250046,38.5918750775,38.5918750775,43.22095766047691,45.21079104127397
2018-02-07,39.88499832,,43.58250046,38.5918750775,38.5918750775,43.260692274923066,45.29871775624031
2018-02-08,38.78749847,,43.58250046,38.5918750775,38.5918750775,43.30042688936922,45.386846609592254
2018-02-09,39.10250092,,43.58250046,38.5918750775,38.5918750775,43.34016150381538,45.47517466094651
2018-02-12,40.67750168,,43.58250046,38.5918750775,38.5918750775,43.37989611826153,45.56369896991973
2018-02-13,41.08499908,,43.58250046,38.5918750775,38.5918750775,43.41963073270769,45.65241659612859
2018-02-14,41.84249878,,43.58250046,38.5918750775,38.5918750775,43.459365347153835,45.74132459918978
2018-02-15,43.24750137,,43.58250046,38.5918750775,38.5918750775,43.499099961599995,45.83042003871998
2018-02-16,43.10749817,,43.58250046,38.5918750775,38.5918750775,43.53883457604614,45.919699974335856
2018-02-20,42.96250153,,43.58250046,38.5918750775,38.5918750775,43.5785691904923,46.00916146565409
2018-02-21,42.76750183,,43.58250046,38.5918750775,38.5918750775,43.61830380493845,46.09880157229135
2018-02-22,43.125,,43.58250046,38.5918750775,38.5918750775,43.65803841938461,46.18861735386434
2018-02-23,43.875,,43.58250046,38.5918750775,38.5918750775,43.69777303383076,46.278605869989704
2018-02-26,44.74250031,,43.58250046,38.5918750775,38.5918750775,43.73750764827692,46.368764180284145
2018-02-27,44.59749985,,43.58250046,38.5918750775,38.5918750775,43.777242262723064,46.45908934436433
2018-02-28,44.52999878,,43.58250046,38.5918750775,38.5918750775,43.816976877169225,46.54957842184693
2018-03-01,43.75,,43.58250046,38.5918750775,38.5918750775,43.85671149161537,46.64022847234864
2018-03-02,44.05250168,,43.58250046,38.5918750775,38.5918750775,43.89644610606153,46.731036555486114
2018-03-05,44.20500183,,43.58250046,38.5918750775,38.5918750775,43.93618072050768,46.821999730876044
2018-03-06,44.16749954,,43.58250046,38.5918750775,38.5918750775,43.97591533495384,46.91311505813511
2018-03-07,43.75749969,,43.58250046,38.5918750775,38.5918750775,44.01564994939999,47.00437959687998
2018-03-08,44.23500061,,43.58250046,38.5918750775,38.5918750775,44.05538456384615,47.09579040672733
2018-03-09,44.99499893,,43.58250046,38.5918750775,38.5918750775,44.0951191782923,47.187344547293854
2018-03-12,45.43000031,,43.58250046,38.5918750775,38.5918750775,44.134853792738454,47.27903907819621
2018-03-13,44.99250031,,43.58250046,38.5918750775,38.5918750775,44.17458840718461,47.37087105905108
2018-03-14,44.61000061,,43.58250046,38.5918750775,38.5918750775,44.21432302163076,47.462837549475154
2018-03-15,44.66249847,,43.58250046,38.5918750775,38.5918750775,44.254057636076915,47.5549356090851
2018-03-16,44.50500107,,43.58250046,38.5918750775,38.5918750775,44.29379225052307,47.64716229749759
2018-03-19,43.82500076,,43.58250046,38.5918750775,38.5918750775,44.33352686496922,47.7395146743293
2018-03-20,43.81000137,,43.58250046,38.5918750775,38.5918750775,44.373261479415376,47.831989799196926
2018-03-21,42.81750107,,43.58250046,38.5918750775,38.5918750775,44.41299609386153,47.924584731717125
2018-03-22,42.21250153,,43.58250046,38.5918750775,38.5918750775,44.45273070830768,48.01729653150659
2018-03-23,41.23500061,,43.58250046,38.5918750775,38.5918750775,44.49246532275384,48.110122258181974
2018-03-26,43.19250107,,43.58250046,38.5918750775,38.5918750775,44.53219993719999,48.20305897135998
2018-03-27,42.08499908,,43.58250046,38.5918750775,38.5918750775,44.571934551646144,48.29610373065728
