Date,Close,Close_ahead30,Close_ahead30_missing90,Close_shifted_forwardfill,Close_shifted_globalmean,Close_shifted_meanlast260,Close_shifted_linearfit260,Close_shifted_cubicfit260,missing-1or1,time_lag
2017-03-31,42.43999862670898,43.72999954223633,43.72999954223633,43.72999954223633,43.72999954223633,43.72999954223633,43.72999954223633,43.72999954223633,1,0
2017-04-03,42.40999984741211,43.84999847412109,,43.72999954223633,43.72999954223633,43.72999954223633,43.72999954223633,43.72999954223633,-1,1
2017-04-04,42.68000030517578,43.93000030517578,,43.72999954223633,43.72999954223633,43.72999954223633,43.72999954223633,43.72999954223633,-1,2
2017-04-05,42.56999969482422,43.79999923706055,,43.72999954223633,43.72999954223633,43.72999954223633,43.72999954223633,43.72999954223633,-1,3
2017-04-06,42.66999816894531,43.900001525878906,,43.72999954223633,43.72999954223633,43.72999954223633,43.72999954223633,43.72999954223633,-1,4
2017-04-07,42.61000061035156,44.18000030517578,,43.72999954223633,43.72999954223633,43.72999954223633,43.72999954223633,43.72999954223633,-1,5
2017-04-10,42.68999862670898,44.38999938964844,,43.72999954223633,43.72999954223633,43.72999954223633,43.72999954223633,43.72999954223633,-1,6
2017-04-11,42.65999984741211,45.02999877929688,,43.72999954223633,43.72999954223633,43.72999954223633,43.72999954223633,43.72999954223633,-1,7
2017-04-12,42.93999862670898,45.40999984741211,,43.72999954223633,43.72999954223633,43.72999954223633,43.72999954223633,43.72999954223633,-1,8
2017-04-13,42.790000915527344,45.38999938964844,,43.72999954223633,43.72999954223633,43.72999954223633,43.72999954223633,43.72999954223633,-1,9
2017-04-17,43.06999969482422,45.43000030517578,45.43000030517578,45.43000030517578,45.43000030517578,45.43000030517578,45.43000030517578,45.43000030517578,1,0
2017-04-18,43.47999954223633,45.470001220703125,,45.43000030517578,44.579999923706055,44.579999923706055,45.60000038146972,45.60000038146972,-1,1
2017-04-19,43.22999954223633,45.790000915527344,,45.43000030517578,44.579999923706055,44.579999923706055,45.770000457763665,45.770000457763665,-1,2
2017-04-20,43.09000015258789,45.88999938964844,,45.43000030517578,44.579999923706055,44.579999923706055,45.94000053405761,45.94000053405761,-1,3
2017-04-21,43.06999969482422,45.9900016784668,,45.43000030517578,44.579999923706055,44.579999923706055,46.110000610351555,46.110000610351555,-1,4
2017-04-24,43.27999877929688,45.97999954223633,,45.43000030517578,44.579999923706055,44.579999923706055,46.280000686645494,46.280000686645494,-1,5
2017-04-25,43.11000061035156,45.5099983215332,,45.43000030517578,44.579999923706055,44.579999923706055,46.45000076293944,46.45000076293944,-1,6
2017-04-26,43.2400016784668,45.130001068115234,,45.43000030517578,44.579999923706055,44.579999923706055,46.620000839233384,46.620000839233384,-1,7
2017-04-27,43.0099983215332,45.31999969482422,,45.43000030517578,44.579999923706055,44.579999923706055,46.79000091552733,46.79000091552733,-1,8
2017-04-28,43.150001525878906,45.33000183105469,,45.43000030517578,44.579999923706055,44.579999923706055,46.960000991821275,46.960000991821275,-1,9
2017-05-01,43.220001220703125,45.02999877929688,45.02999877929688,45.02999877929688,45.02999877929688,45.02999877929688,45.02999877929688,45.02999877929688,1,0
2017-05-02,43.38999938964844,45.29999923706055,,45.02999877929688,44.72999954223633,44.72999954223633,45.444999122619635,44.87449850082398,-1,1
2017-05-03,43.31999969482422,45.25,,45.02999877929688,44.72999954223633,44.72999954223633,45.50999908447266,44.697998199462894,-1,2
2017-05-04,43.65999984741211,45.310001373291016,,45.02999877929688,44.72999954223633,44.72999954223633,45.574999046325686,44.500497875213625,-1,3
2017-05-05,43.68999862670898,45.380001068115234,,45.02999877929688,44.72999954223633,44.72999954223633,45.63999900817871,44.281997528076175,-1,4
2017-05-08,43.88999938964844,45.61000061035156,,45.02999877929688,44.72999954223633,44.72999954223633,45.70499897003174,44.04249715805054,-1,5
2017-05-09,43.5099983215332,45.220001220703125,,45.02999877929688,44.72999954223633,44.72999954223633,45.76999893188477,43.78199676513672,-1,6
2017-05-10,43.56999969482422,45.06999969482422,,45.02999877929688,44.72999954223633,44.72999954223633,45.8349988937378,43.50049634933472,-1,7
2017-05-11,43.66999816894531,45.25,,45.02999877929688,44.72999954223633,44.72999954223633,45.89999885559082,43.19799591064453,-1,8
2017-05-12,43.59000015258789,45.43000030517578,,45.02999877929688,44.72999954223633,44.72999954223633,45.96499881744385,42.87449544906616,-1,9
2017-05-15,43.72999954223633,45.04999923706055,45.04999923706055,45.04999923706055,45.04999923706055,45.04999923706055,45.04999923706055,45.04999923706055,1,0
2017-05-16,43.84999847412109,45.31999969482422,,45.04999923706055,44.80999946594238,44.80999946594238,45.379599075317365,45.172119556426985,-1,1
2017-05-17,43.93000030517578,44.83000183105469,,45.04999923706055,44.80999946594238,44.80999946594238,45.415199050903304,45.32615994262694,-1,2
2017-05-18,43.79999923706055,44.84999847412109,,45.04999923706055,44.80999946594238,44.80999946594238,45.45079902648924,45.514640399932844,-1,3
2017-05-19,43.900001525878906,44.7599983215332,,45.04999923706055,44.80999946594238,44.80999946594238,45.48639900207518,45.74008093261717,-1,4
2017-05-22,44.18000030517578,44.81999969482422,,45.04999923706055,44.80999946594238,44.80999946594238,45.52199897766111,46.00500154495238,-1,5
2017-05-23,44.38999938964844,44.400001525878906,,45.04999923706055,44.80999946594238,44.80999946594238,45.55759895324705,46.31192224121092,-1,6
2017-05-24,45.02999877929688,44.38999938964844,,45.04999923706055,44.80999946594238,44.80999946594238,45.59319892883299,46.66336302566527,-1,7
2017-05-25,45.40999984741211,44.380001068115234,,45.04999923706055,44.80999946594238,44.80999946594238,45.62879890441893,47.061843902587874,-1,8
2017-05-26,45.38999938964844,44.33000183105469,,45.04999923706055,44.80999946594238,44.80999946594238,45.66439888000487,47.509884876251206,-1,9
2017-05-30,45.43000030517578,44.5099983215332,44.5099983215332,44.5099983215332,44.5099983215332,44.5099983215332,44.5099983215332,44.5099983215332,1,0
2017-05-31,45.470001220703125,44.43000030517578,,44.5099983215332,44.74999923706055,44.74999923706055,44.99779850006103,44.5710934254782,-1,1
2017-06-01,45.790000915527344,44.68000030517578,,44.5099983215332,44.74999923706055,44.74999923706055,45.00959846496581,44.59255842808309,-1,2
2017-06-02,45.88999938964844,44.72999954223633,,44.5099983215332,44.74999923706055,44.74999923706055,45.0213984298706,44.62516343879694,-1,3
2017-06-05,45.9900016784668,44.66999816894531,,44.5099983215332,44.74999923706055,44.74999923706055,45.03319839477538,44.6696784580775,-1,4
2017-06-06,45.97999954223633,44.83000183105469,,44.5099983215332,44.74999923706055,44.74999923706055,45.04499835968017,44.72687348638255,-1,5
2017-06-07,45.5099983215332,44.81999969482422,,44.5099983215332,44.74999923706055,44.74999923706055,45.05679832458495,44.797518524169845,-1,6
2017-06-08,45.130001068115234,45.02999877929688,,44.5099983215332,44.74999923706055,44.74999923706055,45.06859828948974,44.88238357189715,-1,7
2017-06-09,45.31999969482422,44.84000015258789,,44.5099983215332,44.74999923706055,44.74999923706055,45.080398254394524,44.98223863002224,-1,8
2017-06-12,45.33000183105469,45.2400016784668,,44.5099983215332,44.74999923706055,44.74999923706055,45.09219821929931,45.097853699002854,-1,9
2017-06-13,45.02999877929688,45.7400016784668,45.7400016784668,45.7400016784668,45.7400016784668,45.7400016784668,45.7400016784668,45.7400016784668,1,0
2017-06-14,45.29999923706055,46.119998931884766,,45.7400016784668,44.914999643961586,44.914999643961586,45.458028600783564,45.9338595230012,-1,1
2017-06-15,45.25,46.0099983215332,,45.7400016784668,44.914999643961586,44.914999643961586,45.4789143298921,46.17061966378351,-1,2
2017-06-16,45.310001373291016,45.84000015258789,,45.7400016784668,44.914999643961586,44.914999643961586,45.499800059000634,46.43095555845899,-1,3
2017-06-19,45.380001068115234,45.70000076293945,,45.7400016784668,44.914999643961586,44.914999643961586,45.520685788109176,46.7157788749574,-1,4
2017-06-20,45.61000061035156,45.59000015258789,,45.7400016784668,44.914999643961586,44.914999643961586,45.54157151721771,47.026001281208494,-1,5
2017-06-21,45.220001220703125,45.66999816894531,,45.7400016784668,44.914999643961586,44.914999643961586,45.56245724632625,47.36253444514202,-1,6
2017-06-22,45.06999969482422,45.5,,45.7400016784668,44.914999643961586,44.914999643961586,45.58334297543479,47.726290034687736,-1,7
2017-06-23,45.25,45.63999938964844,,45.7400016784668,44.914999643961586,44.914999643961586,45.604228704543324,48.1181797177754,-1,8
2017-06-26,45.43000030517578,45.59999847412109,,45.7400016784668,44.914999643961586,44.914999643961586,45.625114433651866,48.539115162334774,-1,9
2017-06-27,45.04999923706055,45.59000015258789,45.59000015258789,45.59000015258789,45.59000015258789,45.59000015258789,45.59000015258789,45.59000015258789,1,0
2017-06-28,45.31999969482422,45.7400016784668,,45.59000015258789,45.01142828805106,45.01142828805106,45.64028588703702,45.95725471551082,-1,1
2017-06-29,44.83000183105469,45.59000015258789,,45.59000015258789,45.01142828805106,45.01142828805106,45.66057161603656,46.09181800188342,-1,2
2017-06-30,44.84999847412109,45.79999923706055,,45.59000015258789,45.01142828805106,45.01142828805106,45.68085734503611,46.23689271763398,-1,3
2017-07-03,44.7599983215332,46.18999862670898,,45.59000015258789,45.01142828805106,45.01142828805106,45.701143074035656,46.39282386271164,-1,4
2017-07-05,44.81999969482422,46.20000076293945,,45.59000015258789,45.01142828805106,45.01142828805106,45.7214288030352,46.559956437065544,-1,5
2017-07-06,44.400001525878906,45.86000061035156,,45.59000015258789,45.01142828805106,45.01142828805106,45.74171453203475,46.73863544064481,-1,6
2017-07-07,44.38999938964844,45.66999816894531,,45.59000015258789,45.01142828805106,45.01142828805106,45.762000261034295,46.92920587339861,-1,7
2017-07-10,44.380001068115234,45.68000030517578,,45.59000015258789,45.01142828805106,45.01142828805106,45.78228599003384,47.13201273527605,-1,8
2017-07-11,44.33000183105469,45.59999847412109,,45.59000015258789,45.01142828805106,45.01142828805106,45.80257171903339,47.34740102622629,-1,9
2017-07-12,44.5099983215332,45.540000915527344,45.540000915527344,45.540000915527344,45.540000915527344,45.540000915527344,45.540000915527344,45.540000915527344,1,0
2017-07-13,44.43000030517578,45.40999984741211,,45.540000915527344,45.077499866485596,45.077499866485596,45.72292915071759,45.817535937730355,-1,1
2017-07-14,44.68000030517578,45.56999969482422,,45.540000915527344,45.077499866485596,45.077499866485596,45.74085774194626,45.883309081767024,-1,2
2017-07-17,44.72999954223633,45.41999816894531,,45.540000915527344,45.077499866485596,45.077499866485596,45.758786333174925,45.95335858714529,-1,3
2017-07-18,44.66999816894531,45.45000076293945,,45.540000915527344,45.077499866485596,45.077499866485596,45.77671492440359,46.02781354466558,-1,4
2017-07-19,44.83000183105469,45.38999938964844,,45.540000915527344,45.077499866485596,45.077499866485596,45.79464351563226,46.10680304512833,-1,5
2017-07-20,44.81999969482422,45.54999923706055,,45.540000915527344,45.077499866485596,45.077499866485596,45.81257210686093,46.19045617933398,-1,6
2017-07-21,45.02999877929688,45.77999877929688,,45.540000915527344,45.077499866485596,45.077499866485596,45.830500698089594,46.27890203808294,-1,7
2017-07-24,44.84000015258789,45.91999816894531,,45.540000915527344,45.077499866485596,45.077499866485596,45.84842928931826,46.37226971217565,-1,8
2017-07-25,45.2400016784668,45.959999084472656,,45.540000915527344,45.077499866485596,45.077499866485596,45.86635788054693,46.47068829241255,-1,9
2017-07-26,45.7400016784668,46.27999877929688,46.27999877929688,46.27999877929688,46.27999877929688,46.27999877929688,46.27999877929688,46.27999877929688,1,0
2017-07-27,46.119998931884766,46.29999923706055,,46.27999877929688,45.21111085679796,45.21111085679796,46.054344461229114,46.408363643163185,-1,1
2017-07-28,46.0099983215332,46.52000045776367,,46.27999877929688,45.21111085679796,45.21111085679796,46.07491113450792,46.49951869333768,-1,2
2017-07-31,45.84000015258789,46.720001220703125,,46.27999877929688,45.21111085679796,45.21111085679796,46.095477807786736,46.595188709989735,-1,3
2017-08-01,45.70000076293945,46.869998931884766,,46.27999877929688,45.21111085679796,45.21111085679796,46.11604448106554,46.69548197567098,-1,4
2017-08-02,45.59000015258789,46.11000061035156,,46.27999877929688,45.21111085679796,45.21111085679796,46.13661115434435,46.800506772933026,-1,5
2017-08-03,45.66999816894531,46.18000030517578,,46.27999877929688,45.21111085679796,45.21111085679796,46.15717782762316,46.910371384327505,-1,6
2017-08-04,45.5,46.11000061035156,,46.27999877929688,45.21111085679796,45.21111085679796,46.177744500901966,47.02518409240602,-1,7
2017-08-07,45.63999938964844,45.97999954223633,,46.27999877929688,45.21111085679796,45.21111085679796,46.19831117418077,47.145053179720215,-1,8
2017-08-08,45.59999847412109,45.77999877929688,,46.27999877929688,45.21111085679796,45.21111085679796,46.21887784745959,47.27008692882169,-1,9
2017-08-09,45.59000015258789,45.400001525878906,45.400001525878906,45.400001525878906,45.400001525878906,45.400001525878906,45.400001525878906,45.400001525878906,1,0
2017-08-10,45.7400016784668,45.4900016784668,,45.400001525878906,45.22999992370605,45.22999992370605,45.96544301582106,45.75846737859413,-1,1
2017-08-11,45.59000015258789,45.68999862670898,,45.400001525878906,45.22999992370605,45.22999992370605,45.98143090912791,45.76449244305807,-1,2
2017-08-14,45.79999923706055,45.56999969482422,,45.400001525878906,45.22999992370605,45.22999992370605,45.99741880243476,45.77060372968379,-1,3
2017-08-15,46.18999862670898,44.63999938964844,,45.400001525878906,45.22999992370605,45.22999992370605,46.0134066957416,45.77681159973148,-1,4
2017-08-16,46.20000076293945,44.90999984741211,,45.400001525878906,45.22999992370605,45.22999992370605,46.02939458904845,45.78312641446133,-1,5
2017-08-17,45.86000061035156,45.0099983215332,,45.400001525878906,45.22999992370605,45.22999992370605,46.0453824823553,45.78955853513352,-1,6
2017-08-18,45.66999816894531,44.79999923706055,,45.400001525878906,45.22999992370605,45.22999992370605,46.06137037566215,45.79611832300826,-1,7
2017-08-21,45.68000030517578,45.18999862670898,,45.400001525878906,45.22999992370605,45.22999992370605,46.07735826896899,45.80281613934572,-1,8
2017-08-22,45.59999847412109,45.5,,45.400001525878906,45.22999992370605,45.22999992370605,46.09334616227584,45.809662345406096,-1,9
2017-08-23,45.540000915527344,45.52000045776367,45.52000045776367,45.52000045776367,45.52000045776367,45.52000045776367,45.52000045776367,45.52000045776367,1,0
2017-08-24,45.40999984741211,45.4900016784668,,45.52000045776367,45.25636360862038,45.25636360862038,45.93512792413885,45.57267554503,-1,1
2017-08-25,45.56999969482422,45.40999984741211,,45.52000045776367,45.25636360862038,45.25636360862038,45.9484370283647,45.56265955525291,-1,2
2017-08-28,45.41999816894531,45.869998931884766,,45.52000045776367,45.25636360862038,45.25636360862038,45.96174613259055,45.552190276310455,-1,3
2017-08-29,45.45000076293945,46.09999847412109,,45.52000045776367,45.25636360862038,45.25636360862038,45.9750552368164,45.541267696496234,-1,4
2017-08-30,45.38999938964844,46.11000061035156,,45.52000045776367,45.25636360862038,45.25636360862038,45.98836434104226,45.529891804103826,-1,5
2017-08-31,45.54999923706055,46.18000030517578,,45.52000045776367,45.25636360862038,45.25636360862038,46.00167344526811,45.51806258742684,-1,6
2017-09-01,45.77999877929688,46.619998931884766,,45.52000045776367,45.25636360862038,45.25636360862038,46.01498254949396,45.50578003475885,-1,7
2017-09-05,45.91999816894531,46.52000045776367,,45.52000045776367,45.25636360862038,45.25636360862038,46.02829165371981,45.493044134393465,-1,8
2017-09-06,45.959999084472656,46.400001525878906,,45.52000045776367,45.25636360862038,45.25636360862038,46.041600757945666,45.479854874624266,-1,9
2017-09-07,46.27999877929688,46.59000015258789,46.59000015258789,46.59000015258789,46.59000015258789,46.59000015258789,46.59000015258789,46.59000015258789,1,0
2017-09-08,46.29999923706055,46.380001068115234,,46.59000015258789,45.36749998728434,45.36749998728434,46.22806004032943,46.35985076786774,-1,1
2017-09-11,46.52000045776367,46.31999969482422,,46.59000015258789,45.36749998728434,45.36749998728434,46.24342718413381,46.40285535469442,-1,2
2017-09-12,46.720001220703125,46.18000030517578,,46.59000015258789,45.36749998728434,45.36749998728434,46.25879432793819,46.44735772748503,-1,3
2017-09-13,46.869998931884766,46.04999923706055,,46.59000015258789,45.36749998728434,45.36749998728434,46.274161471742566,46.493386689607746,-1,4
2017-09-14,46.11000061035156,46.22999954223633,,46.59000015258789,45.36749998728434,45.36749998728434,46.28952861554694,46.540971044430755,-1,5
2017-09-15,46.18000030517578,46.06999969482422,,46.59000015258789,45.36749998728434,45.36749998728434,46.30489575935132,46.59013959532223,-1,6
2017-09-18,46.11000061035156,45.86000061035156,,46.59000015258789,45.36749998728434,45.36749998728434,46.320262903155694,46.64092114565035,-1,7
2017-09-19,45.97999954223633,45.97999954223633,,46.59000015258789,45.36749998728434,45.36749998728434,46.33563004696007,46.693344498783304,-1,8
2017-09-20,45.77999877929688,45.79999923706055,,46.59000015258789,45.36749998728434,45.36749998728434,46.350997190764446,46.747438458089256,-1,9
2017-09-21,45.400001525878906,45.880001068115234,45.880001068115234,45.880001068115234,45.880001068115234,45.880001068115234,45.880001068115234,45.880001068115234,1,0
2017-09-22,45.4900016784668,45.970001220703125,,45.880001068115234,45.40692314734826,45.40692314734826,46.24651180099656,46.148205684478434,-1,1
2017-09-25,45.68999862670898,45.470001220703125,,45.880001068115234,45.40692314734826,45.40692314734826,46.260275549417024,46.16578291294884,-1,2
2017-09-26,45.56999969482422,45.93999862670898,,45.880001068115234,45.40692314734826,45.40692314734826,46.27403929783749,46.18384227807036,-1,3
2017-09-27,44.63999938964844,46.18000030517578,,45.880001068115234,45.40692314734826,45.40692314734826,46.28780304625795,46.2023948287735,-1,4
2017-09-28,44.90999984741211,46.22999954223633,,45.880001068115234,45.40692314734826,45.40692314734826,46.301566794678415,46.22145161398877,-1,5
2017-09-29,45.0099983215332,46.540000915527344,,45.880001068115234,45.40692314734826,45.40692314734826,46.31533054309888,46.24102368264668,-1,6
2017-10-02,44.79999923706055,46.720001220703125,,45.880001068115234,45.40692314734826,45.40692314734826,46.32909429151934,46.26112208367774,-1,7
2017-10-03,45.18999862670898,47.43000030517578,,45.880001068115234,45.40692314734826,45.40692314734826,46.342858039939806,46.281757866012455,-1,8
2017-10-04,45.5,46.810001373291016,,45.880001068115234,45.40692314734826,45.40692314734826,46.35662178836027,46.30294207858133,-1,9
2017-10-05,45.52000045776367,46.54999923706055,46.54999923706055,46.54999923706055,46.54999923706055,46.54999923706055,46.54999923706055,46.54999923706055,1,0
2017-10-06,45.4900016784668,45.709999084472656,,46.54999923706055,45.48857143947056,45.48857143947056,46.43084884727393,46.513407475742355,-1,1
2017-10-09,45.40999984741211,45.459999084472656,,46.54999923706055,45.48857143947056,45.48857143947056,46.445125777695196,46.54534492214518,-1,2
2017-10-10,45.869998931884766,45.77999877929688,,46.54999923706055,45.48857143947056,45.48857143947056,46.45940270811646,46.57813722908524,-1,3
2017-10-11,46.09999847412109,45.84000015258789,,46.54999923706055,45.48857143947056,45.48857143947056,46.47367963853772,46.6117987589264,-1,4
2017-10-12,46.11000061035156,45.880001068115234,,46.54999923706055,45.48857143947056,45.48857143947056,46.487956568958985,46.64634387403247,-1,5
2017-10-13,46.18000030517578,45.900001525878906,,46.54999923706055,45.48857143947056,45.48857143947056,46.502233499380246,46.68178693676732,-1,6
2017-10-16,46.619998931884766,45.83000183105469,,46.54999923706055,45.48857143947056,45.48857143947056,46.51651042980151,46.71814230949477,-1,7
2017-10-17,46.52000045776367,45.5,,46.54999923706055,45.48857143947056,45.48857143947056,46.530787360222774,46.75542435457869,-1,8
2017-10-18,46.400001525878906,45.77000045776367,,46.54999923706055,45.48857143947056,45.48857143947056,46.545064290644035,46.793647434382905,-1,9
2017-10-19,46.59000015258789,45.970001220703125,45.970001220703125,45.970001220703125,45.970001220703125,45.970001220703125,45.970001220703125,45.970001220703125,1,0
2017-10-20,46.380001068115234,46.22999954223633,,45.970001220703125,45.5206667582194,45.5206667582194,46.429720968064785,46.26226556276369,-1,1
2017-10-23,46.31999969482422,46.2599983215332,,45.970001220703125,45.5206667582194,45.5206667582194,46.44252454848514,46.272435626072124,-1,2
2017-10-24,46.18000030517578,46.45000076293945,,45.970001220703125,45.5206667582194,45.5206667582194,46.4553281289055,46.28276672606244,-1,3
2017-10-25,46.04999923706055,45.77999877929688,,45.970001220703125,45.5206667582194,45.5206667582194,46.46813170932585,46.293263356188625,-1,4
2017-10-26,46.22999954223633,45.310001373291016,,45.970001220703125,45.5206667582194,45.5206667582194,46.48093528974621,46.303930009904654,-1,5
2017-10-27,46.06999969482422,45.33000183105469,,45.970001220703125,45.5206667582194,45.5206667582194,46.493738870166574,46.31477118066452,-1,6
2017-10-30,45.86000061035156,45.290000915527344,,45.970001220703125,45.5206667582194,45.5206667582194,46.50654245058693,46.3257913619222,-1,7
2017-10-31,45.97999954223633,45.900001525878906,,45.970001220703125,45.5206667582194,45.5206667582194,46.51934603100729,46.33699504713168,-1,8
2017-11-01,45.79999923706055,46.02999877929688,,45.970001220703125,45.5206667582194,45.5206667582194,46.53214961142764,46.34838672974694,-1,9
2017-11-02,45.880001068115234,46.18999862670898,46.18999862670898,46.18999862670898,46.18999862670898,46.18999862670898,46.18999862670898,46.18999862670898,1,0
2017-11-03,45.970001220703125,45.93000030517578,,46.18999862670898,45.5625,45.5625,46.47606502308567,46.25628964361621,-1,1
2017-11-06,45.470001220703125,46.130001068115234,,46.18999862670898,45.5625,45.5625,46.48808561549468,46.2627860029643,-1,2
2017-11-07,45.93999862670898,46.08000183105469,,46.18999862670898,45.5625,45.5625,46.500106207903706,46.26934932112013,-1,3
2017-11-08,46.18000030517578,45.59999847412109,,46.18999862670898,45.5625,45.5625,46.51212680031273,46.27598255670031,-1,4
2017-11-09,46.22999954223633,45.59000015258789,,46.18999862670898,45.5625,45.5625,46.52414739272175,46.28268866832145,-1,5
2017-11-10,46.540000915527344,45.810001373291016,,46.18999862670898,45.5625,45.5625,46.536167985130774,46.28947061460015,-1,6
2017-11-13,46.720001220703125,45.93000030517578,,46.18999862670898,45.5625,45.5625,46.5481885775398,46.29633135415302,-1,7
2017-11-14,47.43000030517578,45.720001220703125,,46.18999862670898,45.5625,45.5625,46.56020916994882,46.30327384559666,-1,8
2017-11-15,46.810001373291016,45.880001068115234,,46.18999862670898,45.5625,45.5625,46.572229762357836,46.31030104754767,-1,9
2017-11-16,46.54999923706055,45.540000915527344,45.540000915527344,45.540000915527344,45.540000915527344,45.540000915527344,45.540000915527344,45.540000915527344,1,0
2017-11-17,45.709999084472656,45.43999862670898,,45.540000915527344,45.561176524442786,45.561176524442786,46.36899312804731,45.817083746152775,-1,1
2017-11-20,45.459999084472656,46.08000183105469,,45.540000915527344,45.561176524442786,45.561176524442786,46.37896617253625,45.801692983637174,-1,2
