,Close,Close_ahead30
0,26.337499618530273,24.530000686645508
1,25.677499771118164,24.065000534057617
2,25.174999237060547,24.010000228881836
3,24.112499237060547,24.219999313354492
4,24.239999771118164,23.672500610351562
5,24.63249969482422,24.024999618530273
6,24.989999771118164,24.190000534057617
7,24.34749984741211,24.227500915527344
8,24.8799991607666,24.172500610351562
9,24.282499313354492,25.13249969482422
10,24.165000915527344,25.1875
11,24.197500228881836,25.375
12,24.075000762939453,25.752500534057617
13,25.354999542236328,25.467500686645508
14,24.860000610351562,25.25749969482422
15,24.997499465942383,25.280000686645508
16,23.354999542236328,25.292499542236328
17,23.522499084472656,25.565000534057617
18,24.334999084472656,25.6299991607666
19,24.107500076293945,26.145000457763672
20,23.6200008392334,26.49250030517578
21,24.087499618530273,26.450000762939453
22,24.149999618530273,26.479999542236328
23,23.5049991607666,26.477500915527344
24,23.752500534057617,26.68000030517578
25,23.747499465942383,26.532499313354492
26,23.5674991607666,26.417499542236328
27,23.424999237060547,26.297500610351562
28,23.497499465942383,26.920000076293945
29,24.15999984741211,27.389999389648438
30,24.530000686645508,27.247499465942383
31,24.065000534057617,27.497499465942383
32,24.010000228881836,27.780000686645508
33,24.219999313354492,27.452499389648438
34,23.672500610351562,27.739999771118164
35,24.024999618530273,27.135000228881836
36,24.190000534057617,27.165000915527344
37,24.227500915527344,27.2549991607666
38,24.172500610351562,27.610000610351562
39,25.13249969482422,28.010000228881836
40,25.1875,28.024999618530273
41,25.375,27.462499618530273
42,25.752500534057617,26.8700008392334
43,25.467500686645508,26.727500915527344
44,25.25749969482422,26.782499313354492
45,25.280000686645508,26.49250030517578
46,25.292499542236328,26.420000076293945
47,25.565000534057617,26.270000457763672
48,25.6299991607666,26.087499618530273
49,26.145000457763672,24.454999923706055
50,26.49250030517578,23.707500457763672
51,26.450000762939453,23.434999465942383
52,26.479999542236328,23.40999984741211
53,26.477500915527344,23.795000076293945
54,26.68000030517578,23.547500610351562
55,26.532499313354492,23.309999465942383
56,26.417499542236328,23.18000030517578
57,26.297500610351562,23.197500228881836
58,26.920000076293945,23.354999542236328
59,27.389999389648438,23.127500534057617
60,27.247499465942383,22.584999084472656
61,27.497499465942383,22.6299991607666
62,27.780000686645508,23.469999313354492
63,27.452499389648438,23.372499465942383
64,27.739999771118164,23.639999389648438
65,27.135000228881836,23.549999237060547
66,27.165000915527344,23.80500030517578
67,27.2549991607666,24.107500076293945
68,27.610000610351562,24.475000381469727
69,28.010000228881836,24.905000686645508
70,28.024999618530273,25.102500915527344
71,27.462499618530273,25.087499618530273
72,26.8700008392334,24.96500015258789
73,26.727500915527344,24.614999771118164
74,26.782499313354492,24.43000030517578
75,26.49250030517578,24.479999542236328
76,26.420000076293945,24.657499313354492
77,26.270000457763672,24.75749969482422
78,26.087499618530273,24.735000610351562
79,24.454999923706055,24.912500381469727
80,23.707500457763672,24.707500457763672
81,23.434999465942383,24.334999084472656
82,23.40999984741211,24.364999771118164
83,23.795000076293945,24.28499984741211
84,23.547500610351562,24.387500762939453
85,23.309999465942383,23.832500457763672
86,23.18000030517578,23.774999618530273
87,23.197500228881836,23.977500915527344
88,23.354999542236328,23.887500762939453
89,23.127500534057617,24.024999618530273
90,22.584999084472656,23.350000381469727
91,22.6299991607666,23.010000228881836
92,23.469999313354492,23.397499084472656
93,23.372499465942383,23.600000381469727
94,23.639999389648438,23.899999618530273
95,23.549999237060547,23.97249984741211
96,23.80500030517578,23.747499465942383
97,24.107500076293945,23.88249969482422
98,24.475000381469727,23.985000610351562
99,24.905000686645508,24.170000076293945
100,25.102500915527344,24.2450008392334
101,25.087499618530273,24.354999542236328
102,24.96500015258789,24.217500686645508
103,24.614999771118164,24.697500228881836
104,24.43000030517578,24.69499969482422
105,24.479999542236328,24.957500457763672
106,24.657499313354492,24.967500686645508
107,24.75749969482422,24.989999771118164
108,24.735000610351562,24.857500076293945
109,24.912500381469727,24.665000915527344
110,24.707500457763672,24.334999084472656
111,24.334999084472656,24.167499542236328
112,24.364999771118164,25.737499237060547
113,24.28499984741211,26.084999084472656
114,24.387500762939453,26.052499771118164
115,23.832500457763672,26.512500762939453
116,23.774999618530273,26.1200008392334
117,23.977500915527344,26.447500228881836
118,23.887500762939453,26.467500686645508
119,24.024999618530273,26.8700008392334
120,23.350000381469727,27.092500686645508
121,23.010000228881836,27.202499389648438
122,23.397499084472656,27.0
123,23.600000381469727,26.982500076293945
124,23.899999618530273,27.045000076293945
125,23.97249984741211,27.3700008392334
126,23.747499465942383,27.344999313354492
127,23.88249969482422,27.30500030517578
128,23.985000610351562,27.270000457763672
129,24.170000076293945,27.34000015258789
130,24.2450008392334,27.127500534057617
131,24.354999542236328,27.212499618530273
132,24.217500686645508,27.00749969482422
133,24.697500228881836,26.892499923706055
134,24.69499969482422,26.735000610351562
135,24.957500457763672,26.704999923706055
136,24.967500686645508,26.5
137,24.989999771118164,26.524999618530273
138,24.857500076293945,26.6825008392334
139,24.665000915527344,26.9325008392334
140,24.334999084472656,26.924999237060547
141,24.167499542236328,27.09000015258789
142,25.737499237060547,26.3799991607666
143,26.084999084472656,25.782499313354492
144,26.052499771118164,26.360000610351562
145,26.512500762939453,26.987499237060547
146,26.1200008392334,27.9424991607666
147,26.447500228881836,28.892499923706055
148,26.467500686645508,28.729999542236328
149,26.8700008392334,28.395000457763672
150,27.092500686645508,28.392499923706055
151,27.202499389648438,28.387500762939453
152,27.0,28.655000686645508
153,26.982500076293945,28.177499771118164
154,27.045000076293945,28.219999313354492
155,27.3700008392334,28.272499084472656
156,27.344999313354492,28.487499237060547
157,27.30500030517578,28.045000076293945
158,27.270000457763672,28.262500762939453
159,27.34000015258789,28.1299991607666
160,27.127500534057617,28.25
161,27.212499618530273,28.262500762939453
162,27.00749969482422,28.47249984741211
163,26.892499923706055,28.514999389648438
164,26.735000610351562,29.012500762939453
165,26.704999923706055,29.075000762939453
166,26.5,29.334999084472656
167,26.524999618530273,29.2450008392334
168,26.6825008392334,29.407499313354492
169,26.9325008392334,29.387500762939453
170,26.924999237060547,29.36750030517578
171,27.09000015258789,29.280000686645508
172,26.3799991607666,29.264999389648438
173,25.782499313354492,29.149999618530273
174,26.360000610351562,29.412500381469727
175,26.987499237060547,29.5625
176,27.9424991607666,28.897499084472656
177,28.892499923706055,28.6200008392334
178,28.729999542236328,28.43000030517578
179,28.395000457763672,28.385000228881836
180,28.392499923706055,27.872499465942383
181,28.387500762939453,27.897499084472656
182,28.655000686645508,27.457500457763672
183,28.177499771118164,27.209999084472656
184,28.219999313354492,27.602500915527344
185,28.272499084472656,27.764999389648438
186,28.487499237060547,27.719999313354492
187,28.045000076293945,26.947500228881836
188,28.262500762939453,27.107500076293945
189,28.1299991607666,26.427499771118164
190,28.25,26.77750015258789
191,28.262500762939453,27.497499465942383
192,28.47249984741211,27.487499237060547
193,28.514999389648438,27.514999389648438
194,29.012500762939453,27.9325008392334
195,29.075000762939453,27.950000762939453
196,29.334999084472656,27.8075008392334
197,29.2450008392334,27.947500228881836
198,29.407499313354492,27.892499923706055
199,29.387500762939453,27.864999771118164
200,29.36750030517578,27.6299991607666
201,29.280000686645508,27.372499465942383
202,29.264999389648438,27.475000381469727
203,29.149999618530273,27.27750015258789
204,29.412500381469727,27.487499237060547
205,29.5625,27.75749969482422
206,28.897499084472656,28.030000686645508
207,28.6200008392334,28.487499237060547
208,28.43000030517578,28.325000762939453
209,28.385000228881836,28.797500610351562
210,27.872499465942383,28.797500610351562
211,27.897499084472656,28.954999923706055
212,27.457500457763672,28.99250030517578
213,27.209999084472656,29.15999984741211
214,27.602500915527344,29.237499237060547
215,27.764999389648438,29.264999389648438
216,27.719999313354492,29.072500228881836
217,26.947500228881836,29.1299991607666
218,27.107500076293945,29.315000534057617
219,26.427499771118164,29.190000534057617
220,26.77750015258789,29.1825008392334
221,27.497499465942383,28.954999923706055
222,27.487499237060547,29.037500381469727
223,27.514999389648438,29.0049991607666
224,27.9325008392334,29.15250015258789
225,27.950000762939453,29.477500915527344
226,27.8075008392334,29.747499465942383
227,27.947500228881836,29.77750015258789
228,27.892499923706055,29.9375
229,27.864999771118164,29.8125
230,27.6299991607666,29.760000228881836
231,27.372499465942383,30.0
232,27.475000381469727,29.997499465942383
233,27.27750015258789,29.94499969482422
234,27.487499237060547,30.0
235,27.75749969482422,30.020000457763672
236,28.030000686645508,29.99250030517578
237,28.487499237060547,30.469999313354492
238,28.325000762939453,30.485000610351562
239,28.797500610351562,30.487499237060547
240,28.797500610351562,30.407499313354492
241,28.954999923706055,30.337499618530273
242,28.99250030517578,32.1875
243,29.15999984741211,32.13249969482422
244,29.237499237060547,32.27000045776367
245,29.264999389648438,32.5724983215332
246,29.072500228881836,32.88249969482422
247,29.1299991607666,33.0099983215332
248,29.315000534057617,33.10499954223633
249,29.190000534057617,33.029998779296875
250,29.1825008392334,33.3224983215332
251,28.954999923706055,33.755001068115234
252,29.037500381469727,33.877498626708984
253,29.0049991607666,33.837501525878906
254,29.15250015258789,33.93000030517578
255,29.477500915527344,34.17499923706055
256,29.747499465942383,34.27750015258789
257,29.77750015258789,34.13249969482422
258,29.9375,34.165000915527344
259,29.8125,34.23249816894531
260,29.760000228881836,34.247501373291016
261,30.0,34.9474983215332
262,29.997499465942383,34.7400016784668
263,29.94499969482422,34.94499969482422
264,30.0,34.834999084472656
265,30.020000457763672,34.880001068115234
266,29.99250030517578,34.75
267,30.469999313354492,34.66999816894531
268,30.485000610351562,34.78499984741211
269,30.487499237060547,34.79999923706055
270,30.407499313354492,34.747501373291016
271,30.337499618530273,35.1150016784668
272,32.1875,35.17250061035156
273,32.13249969482422,34.997501373291016
274,32.27000045776367,35.3650016784668
275,32.5724983215332,34.959999084472656
276,32.88249969482422,35.35499954223633
277,33.0099983215332,35.22999954223633
278,33.10499954223633,35.15999984741211
279,33.029998779296875,35.220001220703125
280,33.3224983215332,35.95000076293945
281,33.755001068115234,36.029998779296875
282,33.877498626708984,35.98249816894531
283,33.837501525878906,35.915000915527344
284,33.93000030517578,35.92499923706055
285,34.17499923706055,36.192501068115234
286,34.27750015258789,36.005001068115234
287,34.13249969482422,35.915000915527344
288,34.165000915527344,35.834999084472656
289,34.23249816894531,35.79249954223633
290,34.247501373291016,35.407501220703125
291,34.9474983215332,35.45000076293945
292,34.7400016784668,35.26250076293945
293,34.94499969482422,35.45750045776367
294,34.834999084472656,35.29999923706055
295,34.880001068115234,35.16999816894531
296,34.75,35.61000061035156
297,34.66999816894531,35.567501068115234
298,34.78499984741211,35.90999984741211
299,34.79999923706055,36.13249969482422
300,34.747501373291016,35.91999816894531
301,35.1150016784668,35.9474983215332
302,35.17250061035156,35.912498474121094
303,34.997501373291016,36.64500045776367
304,35.3650016784668,36.877498626708984
305,34.959999084472656,36.76499938964844
306,35.35499954223633,36.63249969482422
307,35.22999954223633,37.2400016784668
308,35.15999984741211,38.252498626708984
309,35.220001220703125,38.497501373291016
310,35.95000076293945,38.314998626708984
311,36.029998779296875,38.48749923706055
312,35.98249816894531,39.025001525878906
313,35.915000915527344,38.92499923706055
314,35.92499923706055,38.86750030517578
315,36.192501068115234,37.5625
316,36.005001068115234,38.1349983215332
317,35.915000915527344,38.26499938964844
318,35.834999084472656,38.497501373291016
319,35.79249954223633,38.45000076293945
320,35.407501220703125,38.334999084472656
321,35.45000076293945,38.467498779296875
