Date,Close,Close_ahead30,Close_ahead30_missing90,Close_ahead30_missing90_forwardfill,Close_ahead30_missing90_globalmean,Close_ahead30_missing90_meanlast30,Close_ahead30_missing90_linearfit30,Close_ahead30_missing90_cubicfit30
03/01/2017,29.03750038,33.87749863,33.87749863,33.87749863,33.87749863,33.87749863,33.87749863,33.87749863
04/01/2017,29.00499916,33.83750153,,33.87749863,33.87749863,33.87749863,33.87749863,33.87749863
05/01/2017,29.15250015,33.93000031,,33.87749863,33.87749863,33.87749863,33.87749863,33.87749863
06/01/2017,29.47750092,34.17499924,,33.87749863,33.87749863,33.87749863,33.87749863,33.87749863
09/01/2017,29.74749947,34.27750015,,33.87749863,33.87749863,33.87749863,33.87749863,33.87749863
10/01/2017,29.77750015,34.13249969,,33.87749863,33.87749863,33.87749863,33.87749863,33.87749863
11/01/2017,29.9375,34.16500092,,33.87749863,33.87749863,33.87749863,33.87749863,33.87749863
12/01/2017,29.8125,34.23249817,,33.87749863,33.87749863,33.87749863,33.87749863,33.87749863
13/01/2017,29.76000023,34.24750137,,33.87749863,33.87749863,33.87749863,33.87749863,33.87749863
17/01/2017,30.0,34.94749832,,33.87749863,33.87749863,33.87749863,33.87749863,33.87749863
18/01/2017,29.99749947,34.74000168,34.74000168,34.74000168,34.74000168,34.74000168,34.74000168,34.74000168
19/01/2017,29.94499969,34.94499969,,34.74000168,34.308750155,34.308750155,34.82625198499999,34.82625198499999
20/01/2017,30.0,34.83499908,,34.74000168,34.308750155,34.308750155,34.91250228999999,34.91250228999999
23/01/2017,30.02000046,34.88000107,,34.74000168,34.308750155,34.308750155,34.99875259499999,34.99875259499999
24/01/2017,29.99250031,34.75,,34.74000168,34.308750155,34.308750155,35.08500289999999,35.08500289999999
25/01/2017,30.46999931,34.66999817,,34.74000168,34.308750155,34.308750155,35.17125320499999,35.17125320499999
26/01/2017,30.48500061,34.78499985,,34.74000168,34.308750155,34.308750155,35.25750350999999,35.25750350999999
27/01/2017,30.48749924,34.79999924,,34.74000168,34.308750155,34.308750155,35.34375381499999,35.34375381499999
30/01/2017,30.40749931,34.74750137,,34.74000168,34.308750155,34.308750155,35.43000411999999,35.43000411999999
