Date,Close,EnterpriseValue,PeRatio,ForwardPeRatio,PegRatio,EnterprisesValueEBITDARatio,EnterpriseValue_forwardfill,EnterpriseValue_globalmean,EnterpriseValue_meanlast260,EnterpriseValue_linearfit260,EnterpriseValue_cubicfit260,PeRatio_forwardfill,PeRatio_globalmean,PeRatio_meanlast260,PeRatio_linearfit260,PeRatio_cubicfit260,ForwardPeRatio_forwardfill,ForwardPeRatio_globalmean,ForwardPeRatio_meanlast260,ForwardPeRatio_linearfit260,ForwardPeRatio_cubicfit260,PegRatio_forwardfill,PegRatio_globalmean,PegRatio_meanlast260,PegRatio_linearfit260,PegRatio_cubicfit260,EnterprisesValueEBITDARatio_forwardfill,EnterprisesValueEBITDARatio_globalmean,EnterprisesValueEBITDARatio_meanlast260,EnterprisesValueEBITDARatio_linearfit260,EnterprisesValueEBITDARatio_cubicfit260,missing-1or1,time_lag
2018-03-31,91.26999664,654880093602.0,74.203,23.095,1.876,54.383,654880093602.0,654880093602.0,654880093602.0,654880093602.0,654880093602.0,74.203,74.203,74.203,74.203,74.203,23.095,23.095,23.095,23.095,23.095,1.876,1.876,1.876,1.876,1.876,54.383,54.383,54.383,54.383,54.383,1,0
2018-04-02,88.51999664,,,,,,654880093602.0,551124391493.0,551124391493.0,649750784783.1948,657093028740.7064,74.203,38.6404,38.6404,55.89420180710901,74.83597803924853,23.095,22.3566,22.3566,24.547498865581346,23.03006233731228,1.876,2.2312,2.2312,2.2519909445528,1.8562525112527168,54.383,52.165,52.165,51.34275741352545,55.16548267748832,-1,1
2018-04-03,89.70999908,,,,,,654880093602.0,551124391493.0,551124391493.0,650526149510.319,657608329859.0583,74.203,38.6404,38.6404,56.029844903076864,75.92472070826707,23.095,22.3566,22.3566,24.564722913266735,22.943947892435126,1.876,2.2312,2.2312,2.252154395374756,1.8265737267985784,54.383,52.165,52.165,51.33629324224813,55.42369521199904,-1,2
2018-04-04,92.33000183,,,,,,654880093602.0,551124391493.0,551124391493.0,651301514237.4431,658111911103.7905,74.203,38.6404,38.6404,56.1654879990447,77.02810222996892,23.095,22.3566,22.3566,24.58194696095212,22.85591507975679,1.876,2.2312,2.2312000000000003,2.252317846196712,1.7963147283049725,54.383,52.165,52.165000000000006,51.32982907097082,55.68686059622718,-1,3
2018-04-05,92.37999725,,,,,,654880093602.0,551124391493.0,551124391493.0,652076878964.5674,658603654579.9983,74.203,38.6404,38.6404,56.301131095012536,78.14621013153672,23.095,22.3566,22.3566,24.59917100863751,22.765950379227455,1.876,2.2312,2.2312000000000003,2.252481297018668,1.7654712922980682,54.383,52.165,52.165000000000006,51.3233648996935,55.955013938134584,-1,4
2018-04-06,90.23000336,,,,,,654880093602.0,551124391493.0,551124391493.0,652852243691.6915,659083442392.7761,74.203,38.6404,38.6404,56.43677419098037,79.2791319401531,23.095,22.3566,22.3566,24.616395056322897,22.6740402707973,1.876,2.2312,2.2312000000000003,2.252644747840624,1.7340391953040384,54.383,52.165,52.165000000000006,51.316900728416186,56.22819034568313,-1,5
2018-04-09,90.76999664,,,,,,654880093602.0,551124391493.0,551124391493.0,653627608418.8157,659551156647.219,74.203,38.6404,38.6404,56.57241728694821,80.42695518300073,23.095,22.3566,22.3566,24.633619104008282,22.580171234416486,1.876,2.2312,2.2312000000000003,2.25280819866258,1.7020142138490526,54.383,52.165,52.165000000000006,51.31043655713887,56.50642492683471,-1,6
2018-04-10,92.87999725,,,,,,654880093602.0,551124391493.0,551124391493.0,654402973145.94,660006679448.4221,74.203,38.6404,38.6404,56.708060382916045,81.58976738726219,23.095,22.3566,22.3566,24.65084315169367,22.48432975003522,1.876,2.2312,2.2312000000000003,2.252971649484536,1.6693921244592809,54.383,52.165,52.165000000000006,51.303972385861556,56.789752789551166,-1,7
2018-04-11,91.86000061,,,,,,654880093602.0,551124391493.0,571199044366.25,665237788657.8322,653226062727.7549,74.203,38.6404,40.570499999999996,62.13601756306285,84.65804125769301,23.095,22.3566,22.9155,24.639263495696298,22.303931398556916,1.876,2.2312,2.22225,2.284693964873874,1.5960857551199124,54.383,52.165,52.09575,50.99453669336782,54.810895423254735,-1,8
2018-04-12,93.58000183,,,,,,654880093602.0,551124391493.0,571199044366.25,666155239821.6525,652869106613.8276,74.203,38.6404,40.570499999999996,62.34641285636102,86.05723618965227,23.095,22.3566,22.9155,24.656080700532357,22.195100288444824,1.876,2.2312,2.22225,2.285303174287278,1.5578858246582463,54.383,52.165,52.09575,50.98379314891287,54.85726975663478,-1,9
2018-04-13,93.08000183,,,,,,654880093602.0,551124391493.0,571199044366.25,667072690985.4728,652477642210.2236,74.203,38.6404,40.570499999999996,62.5568081496592,87.47743014416073,23.095,22.3566,22.9155,24.67289790536842,22.084005123696386,1.876,2.2312,2.22225,2.2859123837006816,1.5189542486508683,54.383,52.165,52.09575,50.97304960445792,54.90194921211829,-1,10
2018-04-16,94.16999817,,,,,,654880093602.0,551124391493.0,571199044366.25,667990142149.2931,652051330513.6829,74.203,38.6404,40.570499999999996,62.767203442957374,88.91876850966675,23.095,22.3566,22.9155,24.68971511020448,21.97062985691615,1.876,2.2312,2.22225,2.286521593114085,1.4792855767575122,54.383,52.165,52.09575,50.96230606000297,54.94489949930477,-1,11
2018-04-17,96.06999969,,,,,,654880093602.0,551124391493.0,571199044366.25,668907593313.1134,651589832520.9451,74.203,38.6404,40.570499999999996,62.977598736255544,90.38139667461864,23.095,22.3566,22.9155,24.70653231504054,21.85495844070867,1.876,2.2312,2.22225,2.287130802527489,1.4388743586379067,54.383,52.165,52.09575,50.95156251554803,54.98608632779369,-1,12
2018-04-18,96.44000244,,,,,,654880093602.0,551124391493.0,571199044366.25,669825044476.9337,651092809228.7507,74.203,38.6404,40.570499999999996,63.18799402955372,91.8654600274647,23.095,22.3566,22.9155,24.723349519876603,21.736974827678498,1.876,2.2312,2.22225,2.2877400119408926,1.3977151439517872,54.383,52.165,52.09575,50.94081897109308,55.02547540718457,-1,13
2018-04-19,96.11000061,,,,,,654880093602.0,551124391493.0,571199044366.25,670742495640.754,650559921633.8397,74.203,38.6404,40.570499999999996,63.39838932285189,93.37110395665313,23.095,22.3566,22.9155,24.740166724712665,21.61666297043016,1.876,2.2312,2.22225,2.288349221354296,1.3558024823588795,54.383,52.165,52.09575,50.93007542663813,55.06303244707692,-1,14
2018-04-20,95.0,,,,,,654880093602.0,551124391493.0,571199044366.25,671659946804.5743,649990830732.9518,74.203,38.6404,40.570499999999996,63.60878461615007,94.89847385063223,23.095,22.3566,22.9155,24.756983929548728,21.49400682156821,1.876,2.2312,2.22225,2.2889584307677,1.313130923518916,54.383,52.165,52.09575,50.91933188218318,55.098723157070204,-1,15
2018-04-23,95.34999847,,,,,,654880093602.0,551124391493.0,571199044366.25,672577397968.3947,649385197522.8274,74.203,38.6404,40.570499999999996,63.819179909448245,96.44771509785039,23.095,22.3566,22.9155,24.77380113438479,21.368990333697205,1.876,2.2312,2.22225,2.2895676401811036,1.2696950170916281,54.383,52.165,52.09575,50.90858833772823,55.13251324676392,-1,16
2018-04-24,93.12000275,,,,,,654880093602.0,551124391493.0,571199044366.25,673494849132.215,648742683000.2063,74.203,38.6404,40.570499999999996,64.02957520274641,98.01897308675574,23.095,22.3566,22.9155,24.79061833922085,21.24159745942167,1.876,2.2312,2.22225,2.290176849594507,1.2254893127367465,54.383,52.165,52.09575,50.897844793273286,55.16436842575755,-1,17
2018-04-25,92.30999756,,,,,,654880093602.0,551124391493.0,571199044366.25,674412300296.0353,648062948161.8287,74.203,38.6404,40.570499999999996,64.23997049604459,99.61239320579662,23.095,22.3566,22.9155,24.80743554405691,21.11181215134616,1.876,2.2312,2.22225,2.2907860590079108,1.1805083601140014,54.383,52.165,52.09575,50.88710124881834,55.19425440365063,-1,18
2018-04-26,94.26000214,,,,,,654880093602.0,551124391493.0,571199044366.25,675329751459.8556,647345654004.4347,74.203,38.6404,40.570499999999996,64.45036578934275,101.22812084342134,23.095,22.3566,22.9155,24.824252748892974,20.979618362075225,1.876,2.2312,2.22225,2.2913952684213146,1.1347467088831298,54.383,52.165,52.09575,50.87635770436339,55.22213689004259,-1,19
2018-04-27,95.81999969,,,,,,654880093602.0,551124391493.0,571199044366.25,676247202623.6759,646590461524.7639,74.203,38.6404,40.570499999999996,64.66076108264093,102.8663013880782,23.095,22.3566,22.9155,24.841069953729033,20.845000044213418,1.876,2.2312,2.22225,2.292004477834718,1.088198908703852,54.383,52.165,52.09575,50.865614159908446,55.24798159453295,-1,20
2018-04-30,93.51999664,,,,,,654880093602.0,551124391493.0,571199044366.25,677164653787.4962,645797031719.5568,74.203,38.6404,40.570499999999996,64.87115637593911,104.52708022821538,23.095,22.3566,22.9155,24.857887158565095,20.707941150365265,1.876,2.2312,2.22225,2.2926136872481218,1.040859509235904,54.383,52.165,52.09575,50.85487061545349,55.271754226721235,-1,21
2018-05-01,95.0,,,,,,654880093602.0,551124391493.0,571199044366.25,678082104951.3165,644965025585.5532,74.203,38.6404,40.570499999999996,65.08155166923729,106.21060275228125,23.095,22.3566,22.9155,24.874704363401158,20.568425633135316,1.876,2.2312,2.22225,2.2932228966615256,0.9927230601390167,54.383,52.165,52.09575,50.844127070998546,55.29342049620688,-1,22
2018-05-02,93.51000214,,,,,,654880093602.0,551124391493.0,571199044366.25,678999556115.1368,644094104119.4932,74.203,38.6404,40.570499999999996,65.29194696253546,107.91701434872407,23.095,22.3566,22.9155,24.891521568237216,20.426437445128123,1.876,2.2312,2.22225,2.293832106074929,0.943784111072921,54.383,52.165,52.09575,50.8333835265436,55.31294611258943,-1,23
2018-05-03,94.06999969,,,,,,654880093602.0,551124391493.0,571199044366.25,679917007278.9572,643183928318.1168,74.203,38.6404,40.570499999999996,65.50234225583363,109.64646040599217,23.095,22.3566,22.9155,24.90833877307328,20.281960538948244,1.876,2.2312,2.22225,2.2944413154883327,0.8940372116973474,54.383,52.165,52.09575,50.82263998208865,55.33029678546836,-1,24
2018-05-04,95.16000366,,,,,,654880093602.0,551124391493.0,571199044366.25,680834458442.7775,642234159178.1642,74.203,38.6404,40.570499999999996,65.7127375491318,111.39908631253373,23.095,22.3566,22.9155,24.92515597790934,20.134978867200196,1.876,2.2312,2.22225,2.295050524901736,0.8434769116720275,54.383,52.165,52.09575,50.811896437633706,55.34543822444316,-1,25
2018-05-07,96.22000122,,,,,,654880093602.0,551124391493.0,571199044366.25,681751909606.5978,641244457696.375,74.203,38.6404,40.570499999999996,65.92313284242998,113.17503745679706,23.095,22.3566,22.9155,24.941973182745404,19.985476382488542,1.876,2.2312,2.22225,2.29565973431514,0.792097760656695,54.383,52.165,52.09575,50.80115289317875,55.35833613911335,-1,26
2018-05-08,95.80999756,,,,,,654880093602.0,551124391493.0,571199044366.25,682669360770.4182,640214484869.4897,74.203,38.6404,40.570499999999996,66.13352813572816,114.97445922723054,23.095,22.3566,22.9155,24.958790387581466,19.833437037417834,1.876,2.2312,2.22225,2.2962689437285437,0.7398943083110741,54.383,52.165,52.09575,50.790409348723806,55.368956239078386,-1,27
2018-05-09,96.94000244,,,,,,654880093602.0,551124391493.0,571199044366.25,683586811934.2385,639143901694.2483,74.203,38.6404,40.570499999999996,66.34392342902632,116.7974970122823,23.095,22.3566,22.9155,24.975607592417525,19.6788447845926,1.876,2.2312,2.22225,2.296878153141947,0.6868611042948984,54.383,52.165,52.09575,50.77966580426886,55.37726423393772,-1,28
2018-05-10,97.91000366,,,,,,654880093602.0,551124391493.0,571199044366.25,684504263098.0588,638032369167.3904,74.203,38.6404,40.570499999999996,66.5543187223245,118.64429620040073,23.095,22.3566,22.9155,24.992424797253587,19.52168357661739,1.876,2.2312,2.22225,2.297487362555351,0.6329926982678988,54.383,52.165,52.09575,50.76892225981391,55.38322583329095,-1,29
2018-05-11,97.69999695,,,,,,654880093602.0,551124391493.0,571199044366.25,685421714261.8792,636879548285.6567,74.203,38.6404,40.570499999999996,66.76471401562267,120.51500218003406,23.095,22.3566,22.9155,25.00924200208965,19.36193736609676,1.876,2.2312,2.22225,2.2980965719687547,0.5782836398898072,54.383,52.165,52.09575,50.758178715358966,55.38680674673752,-1,30
2018-05-14,98.02999878,,,,,,654880093602.0,551124391493.0,571199044366.25,686339165425.6995,635685100045.7866,74.203,38.6404,40.570499999999996,66.97510930892085,122.40976033963065,23.095,22.3566,22.9155,25.02605920692571,19.199590105635256,1.876,2.2312,2.22225,2.298705781382158,0.5227284788203534,54.383,52.165,52.09575,50.74743517090401,55.38797268387692,-1,31
2018-05-15,97.31999969,,,,,,654880093602.0,551124391493.0,571199044366.25,687256616589.5198,634448685444.5205,74.203,38.6404,40.570499999999996,67.18550460221903,124.32871606763867,23.095,22.3566,22.9155,25.04287641176177,19.03462574783741,1.876,2.2312,2.22225,2.299314990795562,0.46632176471926945,54.383,52.165,52.09575,50.736691626449065,55.38668935430863,-1,32
2018-05-16,97.15000153,,,,,,654880093602.0,551124391493.0,571199044366.25,688174067753.3401,633169965478.5985,74.203,38.6404,40.570499999999996,67.39589989551719,126.27201475250645,23.095,22.3566,22.9155,25.059693616597833,18.867028245307772,1.876,2.2312,2.22225,2.2999242002089657,0.4090580472462846,54.383,52.165,52.09575,50.72594808199412,55.3829224676322,-1,33
2018-05-17,96.18000031,,,,,,654880093602.0,551124391493.0,571199044366.25,689091518917.1604,631848601144.7603,74.203,38.6404,40.570499999999996,67.60629518881537,128.2398017826823,23.095,22.3566,22.9155,25.076510821433896,18.696781550650893,1.876,2.2312,2.22225,2.300533409622369,0.35093187606113574,54.383,52.165,52.09575,50.71520453753917,55.37663773344703,-1,34
2018-05-18,96.36000061,,,,,,654880093602.0,551124391493.0,571199044366.25,690008970080.9807,630484253439.7461,74.203,38.6404,40.570499999999996,67.81669048211354,130.23222254661454,23.095,22.3566,22.9155,25.09332802626996,18.523869616471323,1.876,2.2312,2.22225,2.301142619035773,0.2919378008235438,54.383,52.165,52.09575,50.704460993084226,55.367800861352706,-1,35
2018-05-21,97.59999847,,,,,,654880093602.0,551124391493.0,571199044366.25,690926421244.801,629076583360.296,74.203,38.6404,40.570499999999996,68.02708577541172,132.2494224327513,23.095,22.3566,22.9155,25.110145231106017,18.348276395373595,1.876,2.2312,2.22225,2.3017518284491767,0.23207037119324392,54.383,52.165,52.09575,50.69371744862927,55.35637756094867,-1,36
2018-05-22,97.5,,,,,,654880093602.0,551124391493.0,571199044366.25,691843872408.6213,627625251903.15,74.203,38.6404,40.570499999999996,68.2374810687099,134.29154682954095,23.095,22.3566,22.9155,25.12696243594208,18.16998583996226,1.876,2.2312,2.22225,2.30236103786258,0.1713241368299685,54.383,52.165,52.09575,50.682973904174325,55.34233354183439,-1,37
2018-05-23,98.66000366,,,,,,654880093602.0,551124391493.0,571199044366.25,692761323572.4417,626129920065.0481,74.203,38.6404,40.570499999999996,68.44787636200806,136.35874112543183,23.095,22.3566,22.9155,25.143779640778142,17.988981902841868,1.876,2.2312,2.22225,2.302970247275984,0.10969364739344734,54.383,52.165,52.09575,50.67223035971938,55.32563451360943,-1,38
2018-05-24,98.30999756,,,,,,654880093602.0,551124391493.0,571199044366.25,693678774736.262,624590248842.7303,74.203,38.6404,40.570499999999996,68.65827165530624,138.45115070887215,23.095,22.3566,22.9155,25.1605968456142,17.805248536616954,1.876,2.2312,2.22225,2.3035794566893877,0.04717345254341021,54.383,52.165,52.09575,50.66148681526443,55.306246185873206,-1,39
2018-05-25,98.36000061,,,,,,654880093602.0,551124391493.0,571199044366.25,694596225900.0823,623005899232.9368,74.203,38.6404,40.570499999999996,68.86866694860441,140.56892096831015,23.095,22.3566,22.9155,25.177414050450263,17.618769693892073,1.876,2.2312,2.22225,2.304188666102791,-0.016241898060409543,54.383,52.165,52.09575,50.650743270809485,55.284134268225316,-1,40
2018-05-29,98.01000214,,,,,,654880093602.0,551124391493.0,571199044366.25,695513677063.9026,621376532232.4075,74.203,38.6404,40.570499999999996,69.07906224190259,142.7121972921942,23.095,22.3566,22.9155,25.194231255286326,17.429529327271766,1.876,2.2312,2.22225,2.304797875516195,-0.08055785475828392,54.383,52.165,52.09575,50.63999972635453,55.25926447026515,-1,41
2018-05-30,98.94999695,,,,,,654880093602.0,551124391493.0,571199044366.25,696431128227.7229,619701808837.8823,74.203,38.6404,40.570499999999996,69.28945753520077,144.88112506897264,23.095,22.3566,22.9155,25.211048460122388,17.237511389360588,1.876,2.2312,2.22225,2.3054070849295982,-0.14577986789047515,54.383,52.165,52.09575,50.629256181899585,55.23160250159228,-1,42
2018-05-31,98.83999634,,,,,,654880093602.0,551124391493.0,571199044366.25,697348579391.5432,617981390046.1016,74.203,38.6404,40.570499999999996,69.49985282849893,147.07584968709355,23.095,22.3566,22.9155,25.22786566495845,17.04269983276307,1.876,2.2312,2.22225,2.306016294343002,-0.21191338779726232,54.383,52.165,52.09575,50.61851263744464,55.201114071806145,-1,43
2018-06-01,100.7900009,,,,,,654880093602.0,551124391493.0,571199044366.25,698266030555.3635,616214936853.805,74.203,38.6404,40.570499999999996,69.71024812179711,149.29651653500534,23.095,22.3566,22.9155,25.24468286979451,16.845078610083768,1.876,2.2312,2.22225,2.306625503756406,-0.27896386481891033,54.383,52.165,52.09575,50.60776909298969,55.167764890506255,-1,44
2018-06-04,101.6699982,,,,,,654880093602.0,551124391493.0,571199044366.25,699183481719.1838,614402110257.7329,74.203,38.6404,40.570499999999996,69.92064341509528,151.54327100115628,23.095,22.3566,22.9155,25.261500074630572,16.64463167392722,1.876,2.2312,2.22225,2.307234713169809,-0.3469367492956885,54.383,52.165,52.09575,50.597025548534745,55.13152066729211,-1,45
2018-06-05,102.1900024,,,,,,654880093602.0,551124391493.0,571199044366.25,700100932883.0042,612542571254.6252,74.203,38.6404,40.570499999999996,70.13103870839346,153.8162584739947,23.095,22.3566,22.9155,25.278317279466634,16.441342976897985,1.876,2.2312,2.22225,2.307843922583213,-0.4158374915678653,54.383,52.165,52.09575,50.5862820040798,55.09234711176318,-1,46
2018-06-06,102.4899979,,,,,,654880093602.0,551124391493.0,571199044366.25,701018384046.8245,610635980841.2219,74.203,38.6404,40.570499999999996,70.34143400169162,156.1156243419688,23.095,22.3566,22.9155,25.295134484302693,16.235196471600595,1.876,2.2312,2.22225,2.308453131996617,-0.4856715419757105,54.383,52.165,52.09575,50.575538459624845,55.05020993351897,-1,47
2018-06-07,100.8799973,,,,,,654880093602.0,551124391493.0,571199044366.25,701935835210.6448,608682000014.2631,74.203,38.6404,40.570499999999996,70.5518292949898,158.44151399352685,23.095,22.3566,22.9155,25.311951689138755,16.026176110639597,1.876,2.2312,2.22225,2.30906234141002,-0.5564443508594921,54.383,52.165,52.09575,50.5647949151699,55.00507484215898,-1,48
2018-06-08,101.6299973,,,,,,654880093602.0,551124391493.0,571199044366.25,702853286374.4651,606680289770.4888,74.203,38.6404,40.570499999999996,70.76222458828798,160.7940728171173,23.095,22.3566,22.9155,25.328768893974818,15.814265846619548,1.876,2.2312,2.22225,2.309671550823424,-0.6281613685594754,54.383,52.165,52.09575,50.55405137071495,54.95690754728273,-1,49
2018-06-11,101.0500031,,,,,,654880093602.0,551124391493.0,571199044366.25,703770737538.2854,604630511106.6389,74.203,38.6404,40.570499999999996,70.97261988158616,163.17344620118817,23.095,22.3566,22.9155,25.345586098810877,15.599449632144978,1.876,2.2312,2.22225,2.310280760236828,-0.7008280454159399,54.383,52.165,52.09575,50.543307826260005,54.90567375848965,-1,50
2018-06-12,101.3099976,,,,,,654880093602.0,551124391493.0,571199044366.25,704688188702.1057,602532325019.4536,74.203,38.6404,40.570499999999996,71.18301517488433,165.57977953418794,23.095,22.3566,22.9155,25.36240330364694,15.381711419820444,1.876,2.2312,2.22225,2.310889969650231,-0.7744498317691475,54.383,52.165,52.09575,50.53256428180506,54.85133918537929,-1,51
2018-06-13,100.8499985,,,,,,654880093602.0,551124391493.0,571199044366.25,705605639865.926,600385392505.6731,74.203,38.6404,40.570499999999996,71.39341046818251,168.01321820456477,23.095,22.3566,22.9155,25.379220508483,15.161035162250483,1.876,2.2312,2.22225,2.311499179063635,-0.8490321779593706,54.383,52.165,52.09575,50.521820737350104,54.79386953755112,-1,52
2018-06-14,101.4199982,,,,,,654880093602.0,551124391493.0,571199044366.25,706523091029.7463,598189374562.0371,74.203,38.6404,40.570499999999996,71.60380576148067,170.4739076007671,23.095,22.3566,22.9155,25.396037713319064,14.937404812039658,1.876,2.2312,2.22225,2.3121083884770384,-0.9245805343268758,54.383,52.165,52.09575,50.51107719289516,54.73323052460463,-1,53
2018-06-15,100.1299973,,,,,,654880093602.0,551124391493.0,571199044366.25,707440542193.5667,595943932185.2858,74.203,38.6404,40.570499999999996,71.81420105477885,172.96199311124303,23.095,22.3566,22.9155,25.412854918155126,14.71080432179249,1.876,2.2312,2.22225,2.312717597890442,-1.0011003512119334,54.383,52.165,52.09575,50.50033364844021,54.669387856139316,-1,54
2018-06-18,100.8600006,,,,,,654880093602.0,551124391493.0,571199044366.25,708357993357.387,593648726372.159,74.203,38.6404,40.570499999999996,72.02459634807703,175.4776201244409,23.095,22.3566,22.9155,25.429672122991185,14.48121764411354,1.876,2.2312,2.22225,2.313326807303846,-1.0785970789548118,54.383,52.165,52.09575,50.489590103985265,54.6023072417547,-1,55
2018-06-19,100.8600006,,,,,,654880093602.0,551124391493.0,571199044366.25,709275444521.2073,591303418119.3973,74.203,38.6404,40.570499999999996,72.2349916413752,178.02093402880905,23.095,22.3566,22.9155,25.446489327827248,14.248628731607349,1.876,2.2312,2.22225,2.3139360167172494,-1.1570761678957808,54.383,52.165,52.09575,50.47884655953032,54.53195439105021,-1,56
2018-06-20,101.8700027,,,,,,654880093602.0,551124391493.0,571199044366.25,710192895685.0276,588907668423.7401,74.203,38.6404,40.570499999999996,72.44538693467338,180.59208021279582,23.095,22.3566,22.9155,25.46330653266331,14.013021536878474,1.876,2.2312,2.22225,2.314545226130653,-1.236543068375103,54.383,52.165,52.09575,50.46810301507537,54.45829501362542,-1,57
2018-06-21,101.1399994,,,,,,654880093602.0,551124391493.0,571199044366.25,711110346848.8479,586461138281.9279,74.203,38.6404,40.570499999999996,72.65578222797154,183.19120406484925,23.095,22.3566,22.9155,25.48012373749937,13.774380012531442,1.876,2.2312,2.22225,2.315154435544057,-1.3170032307330608,54.383,52.165,52.09575,50.45735947062042,54.38129481907976,-1,58
2018-06-22,100.4100037,,,,,,654880093602.0,551124391493.0,571199044366.25,712027798012.6682,583963488690.7003,74.203,38.6404,40.570499999999996,72.86617752126972,185.81845097341787,23.095,22.3566,22.9155,25.49694094233543,13.532688111170806,1.876,2.2312,2.22225,2.3157636449574603,-1.3984621053099149,54.383,52.165,52.09575,50.44661592616547,54.300919517012716,-1,59
2018-06-25,98.38999939,,,,,,654880093602.0,551124391493.0,571199044366.25,712945249176.4885,581414380646.7979,74.203,38.6404,40.570499999999996,73.0765728145679,188.47396632694984,23.095,22.3566,22.9155,25.513758147171494,13.287929785401124,1.876,2.2312,2.22225,2.316372854370864,-1.4809251424459369,54.383,52.165,52.09575,50.435872381710524,54.21713481702383,-1,60
2018-06-26,99.08000183,,,,,,654880093602.0,551124391493.0,571199044366.25,713862700340.3088,578813475146.9601,74.203,38.6404,40.570499999999996,73.28696810786607,191.15789551389344,23.095,22.3566,22.9155,25.530575352007556,13.04008898782692,1.876,2.2312,2.22225,2.316982063784268,-1.5643977924813957,54.383,52.165,52.09575,50.42512883725558,54.12990642871258,-1,61
2018-06-27,97.54000092,,,,,,654880093602.0,551124391493.0,571199044366.25,714780151504.1292,576160433187.9275,74.203,38.6404,40.570499999999996,73.49736340116425,193.87038392269696,23.095,22.3566,22.9155,25.54739255684362,12.78914967105275,1.876,2.2312,2.22225,2.3175912731976713,-1.6488855057565583,54.383,52.165,52.09575,50.41438529280063,54.039200061678486,-1,62
2018-06-28,98.62999725,,,,,,654880093602.0,551124391493.0,571199044366.25,715697602667.9495,573454915766.4398,74.203,38.6404,40.570499999999996,73.70775869446241,196.61157694180872,23.095,22.3566,22.9155,25.564209761679678,12.535095787683161,1.876,2.2312,2.22225,2.318200482611075,-1.7343937326116965,54.383,52.165,52.09575,50.40364174834568,53.944981425520965,-1,63
2018-06-29,98.61000061,,,,,,654880093602.0,551124391493.0,571199044366.25,716615053831.7698,570696583879.237,74.203,38.6404,40.570499999999996,73.91815398776059,199.38161995967704,23.095,22.3566,22.9155,25.58102696651574,12.277911290322708,1.876,2.2312,2.22225,2.318809692024479,-1.8209279233870772,54.383,52.165,52.09575,50.39289820389073,53.84721622983959,-1,64
2018-06-30,98.61000061,708278105770.0,66.628,24.213,2.164,51.073,708278105770.0,708278105770.0,708278105770.0,708278105770.0,708278105770.0,66.628,66.628,66.628,66.628,66.628,24.213,24.213,24.213,24.213,24.213,2.164,2.164,2.164,2.164,2.164,51.073,51.073,51.073,51.073,51.073,1,0
2018-07-02,100.0100021,,,,,,708278105770.0,577316677205.8334,598614856647.0,712844953606.5251,706804984080.2322,66.628,43.305,45.782000000000004,69.79617557946366,68.11231025623857,24.213,22.666,23.175,24.7759191816312,24.070411513302556,2.164,2.2199999999999998,2.2106000000000003,2.225897382525116,2.1157722272822017,51.073,51.983,51.891200000000005,50.789827243691164,50.94153998163695,-1,1
2018-07-03,99.05000305,,,,,,708278105770.0,577316677205.8334,598614856647.0,713733212525.3395,707196907450.866,66.628,43.305,45.782000000000004,69.98291100387628,67.77318750904138,24.213,22.666,23.175,24.788368008860058,24.0913299586243,2.164,2.2199999999999998,2.2106000000000003,2.2260163357329317,2.1221645435245473,51.073,51.983,51.891200000000005,50.7812629143264,50.76989803010688,-1,2
2018-07-05,99.76000214,,,,,,708278105770.0,577316677205.8334,598614856647.0,714621471444.1538,707578921229.7168,66.628,43.305,45.782000000000004,70.1696464282889,67.42076141606606,24.213,22.666,23.175,24.800816836088913,24.112898379475645,2.164,2.2199999999999998,2.2106000000000003,2.2261352889407475,2.1287930058376414,51.073,51.983,51.891200000000005,50.77269858496163,50.59372969721133,-1,3
2018-07-06,101.1600037,,,,,,708278105770.0,577316677205.8334,598614856647.0,715509730362.9683,707950952277.0071,66.628,43.305,45.782000000000004,70.35638185270153,67.05492066849027,24.213,22.666,23.175,24.81326566331777,24.135123823035844,2.164,2.2199999999999998,2.2106000000000003,2.2262542421485634,2.1356598759983103,51.073,51.983,51.891200000000005,50.764134255596865,50.412995630911865,-1,4
2018-07-09,101.8499985,,,,,,708278105770.0,577316677205.8334,598614856647.0,716397989281.7825,708312927452.9595,66.628,43.305,45.782000000000004,70.54311727711416,66.67555395749102,24.213,22.666,23.175,24.82571449054663,24.158013336484196,2.164,2.2199999999999998,2.2106000000000003,2.2263731953563792,2.1427674157833856,51.073,51.983,51.891200000000005,50.7555699262321,50.227656479170044,-1,5
2018-07-10,102.1200027,,,,,,708278105770.0,577316677205.8334,625942960808.75,719418760092.8662,715523277682.3446,66.628,43.305,49.636,75.36612508214405,59.66050749089254,24.213,22.666,23.887500000000003,24.13834564977494,24.777346779169637,2.164,2.2199999999999998,2.2872500000000002,2.065134964228589,2.349068062375583,51.073,51.983,50.545249999999996,53.12363872735612,49.90709736213377,-1,6
2018-07-11,101.9800034,,,,,,708278105770.0,577316677205.8334,625942960808.75,720337441166.9116,716785265627.5804,66.628,43.305,49.636,75.61900100432727,58.36514181868358,24.213,22.666,23.887500000000003,24.140810963286242,24.881532437992885,2.164,2.2199999999999998,2.2872500000000002,2.0629520154740786,2.383360887642837,51.073,51.983,50.545249999999996,53.148979157109004,49.69490802911907,-1,7
