Date,Close,Close_ahead30,Close_ahead30_missing90,Close_shifted_forwardfill,Close_shifted_globalmean,Close_shifted_meanlast260,Close_shifted_linearfit260,Close_shifted_cubicfit260,missing-1or1,time_lag
2017-03-31,35.915000915527344,38.92499923706055,38.92499923706055,38.92499923706055,38.92499923706055,38.92499923706055,38.92499923706055,38.92499923706055,1,0
2017-04-03,35.92499923706055,38.86750030517578,,38.92499923706055,38.92499923706055,38.92499923706055,38.92499923706055,38.92499923706055,-1,1
2017-04-04,36.192501068115234,37.5625,,38.92499923706055,38.92499923706055,38.92499923706055,38.92499923706055,38.92499923706055,-1,2
2017-04-05,36.005001068115234,38.1349983215332,,38.92499923706055,38.92499923706055,38.92499923706055,38.92499923706055,38.92499923706055,-1,3
2017-04-06,35.915000915527344,38.26499938964844,,38.92499923706055,38.92499923706055,38.92499923706055,38.92499923706055,38.92499923706055,-1,4
2017-04-07,35.834999084472656,38.497501373291016,,38.92499923706055,38.92499923706055,38.92499923706055,38.92499923706055,38.92499923706055,-1,5
2017-04-10,35.79249954223633,38.45000076293945,,38.92499923706055,38.92499923706055,38.92499923706055,38.92499923706055,38.92499923706055,-1,6
2017-04-11,35.407501220703125,38.334999084472656,,38.92499923706055,38.92499923706055,38.92499923706055,38.92499923706055,38.92499923706055,-1,7
2017-04-12,35.45000076293945,38.46749877929688,,38.92499923706055,38.92499923706055,38.92499923706055,38.92499923706055,38.92499923706055,-1,8
2017-04-13,35.26250076293945,38.40250015258789,,38.92499923706055,38.92499923706055,38.92499923706055,38.92499923706055,38.92499923706055,-1,9
2017-04-17,35.45750045776367,38.41749954223633,38.41749954223633,38.41749954223633,38.41749954223633,38.41749954223633,38.41749954223633,38.41749954223633,1,0
2017-04-18,35.29999923706055,38.18999862670898,,38.41749954223633,38.67124938964844,38.67124938964844,38.366749572753896,38.366749572753896,-1,1
2017-04-19,35.16999816894531,38.29499816894531,,38.41749954223633,38.67124938964844,38.67124938964844,38.31599960327147,38.31599960327147,-1,2
2017-04-20,35.61000061035156,38.86249923706055,,38.41749954223633,38.67124938964844,38.67124938964844,38.26524963378905,38.26524963378905,-1,3
2017-04-21,35.567501068115234,38.48249816894531,,38.41749954223633,38.67124938964844,38.67124938964844,38.21449966430663,38.21449966430663,-1,4
2017-04-24,35.90999984741211,38.61249923706055,,38.41749954223633,38.67124938964844,38.67124938964844,38.163749694824205,38.163749694824205,-1,5
2017-04-25,36.13249969482422,38.84249877929688,,38.41749954223633,38.67124938964844,38.67124938964844,38.11299972534178,38.11299972534178,-1,6
2017-04-26,35.91999816894531,38.747501373291016,,38.41749954223633,38.67124938964844,38.67124938964844,38.062249755859355,38.062249755859355,-1,7
2017-04-27,35.9474983215332,37.244998931884766,,38.41749954223633,38.67124938964844,38.67124938964844,38.01149978637693,38.01149978637693,-1,8
2017-04-28,35.912498474121094,36.35499954223633,,38.41749954223633,38.67124938964844,38.67124938964844,37.96074981689451,37.96074981689451,-1,9
2017-05-01,36.64500045776367,36.647499084472656,36.647499084472656,36.647499084472656,36.647499084472656,36.647499084472656,36.647499084472656,36.647499084472656,1,0
2017-05-02,36.87749862670898,36.290000915527344,,36.647499084472656,37.996665954589844,37.996665954589844,36.74404087066652,36.40106149673459,-1,1
2017-05-03,36.76499938964844,36.0724983215332,,36.647499084472656,37.996665954589844,37.996665954589844,36.63016586303712,36.14199890136716,-1,2
2017-05-04,36.63249969482422,35.567501068115234,,36.647499084472656,37.996665954589844,37.996665954589844,36.51629085540773,35.87031129837033,-1,3
2017-05-05,37.2400016784668,36.584999084472656,,36.647499084472656,37.996665954589844,37.996665954589844,36.402415847778336,35.58599868774411,-1,4
2017-05-08,38.25249862670898,36.25249862670898,,36.647499084472656,37.996665954589844,37.996665954589844,36.28854084014894,35.28906106948849,-1,5
